"X2020.05.22" "X2020.06.23" "X2020.06.24" "X2020.06.25" "X2020.06.26" "X2020.06.27" "X2020.07.27" "X2020.07.28" "X2020.07.29" "X2020.07.30" "X2020.07.31" "X2020.08.32" "X2020.08.33" "X2020.08.34" "X2020.08.35" "X2020.08.36" "X2020.09.36" "X2020.09.37" "X2020.09.38" "X2020.09.39" "X2020.09.40" "X2020.10.40" "X2020.10.41" "X2020.10.42" "X2020.10.43" "X2020.10.44" "X2020.11.45" "X2020.11.46" "X2020.11.47" "X2020.11.48" "X2020.11.49" "X2020.12.49" "X2020.12.50" "X2020.12.51" "X2020.12.52" "X2020.12.53" "X2021.01.01" "X2021.01.02" "X2021.01.03" "X2021.01.04" "X2021.02.05" "X2021.02.06" "X2021.02.07" "X2021.02.08" "X2021.03.09" "X2021.03.10" "X2021.03.11" "X2021.03.12" "X2021.03.13" "X2021.04.13" "X2021.04.14" "X2021.04.15" "X2021.04.16" "X2021.04.17" "X2021.05.18" "X2021.05.19" "X2021.05.20" "X2021.05.21" "X2021.05.22" "X2021.06.22" "X2021.06.23" "X2021.06.24" "X2021.06.25" "X2021.06.26" "X2021.07.26" "X2021.07.27" "X2021.07.28" "X2021.07.29" "X2021.07.30" "X2021.08.31" "X2021.08.32" "X2021.08.33" "X2021.08.34" "X2021.08.35" "X2021.09.35" "X2021.09.36" "X2021.09.37" "X2021.09.38" "X2021.09.39" "X2021.10.39" "X2021.10.40" "X2021.10.41" "X2021.10.42" "X2021.10.43" "X2021.11.44" "X2021.11.45" "X2021.11.46" "X2021.11.47" "X2021.11.48" "X2021.12.48" "X2021.12.49" "X2021.12.50" "X2021.12.51" "X2021.12.52" "X2022.01.01" "X2022.01.02"
"Stevenston - Stevenston East" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.509570849196613 -5 -0.830443490868823 -0.599544025398013 -0.068695706302876 5.48295682428144 2.76320105789608 -5 1.78398325716843 1.02050346452063 4.72373356174376 4.92097585878191 4.75080346358527 5.21683114002836 3.33999119441008 1.53790186398381 3.05097689375966 0.499530487818172 0.233816432717616 4.35661712857947 4.61022301538955 3.86653213710771 NA 1.80397696692965 NA NA NA 2.94069024166788 NA NA NA 3.60407478450128 3.6172161914766 3.99376119058081 1.15621051307744 3.38663818193755 2.26970847544764 NA 3.65419110054959 4.90424552525852 NA NA 6.16863710963249 2.92798471956151
"Stevenston - Stevenston West" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 0.773646153667059 0.647778485853773 3.07276039247936 2.01467670735357 4.40063853931849 1.30755435186179 -5 0.281720803801387 -0.067738959979235 0.291360048150259 1.30030896639897 NA 3.17440423202405 2.87750948588223 0.350723410271015 1.8611945172273 5.44210833176098 0.583865071206714 4.77337815408248 4.16949812077655 6.04607666552438 NA NA 5.11063507272598 NA 3.17656514800088 NA 3.73924211363188 NA NA 4.88099271337664 3.74829949492278 2.37349522098098 3.07064639524782 3.02934447483047 3.90296958190507 NA NA 2.52847857346791 4.82265822826967 NA NA NA 5.64511218632113
"Stevesnton - Stevenston West" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Stirling" NA NA NA NA NA -5 NA NA NA NA NA -5 -5 -5 -1.0174943030529 NA -5 -5 -5 1.03844423964536 NA 2.49666437906521 -5 NA 1.3006904454885 4.08993983075426 -0.948886035834615 1.17878332008378 NA 2.5249066427388 NA 1.93726696964823 0.690991857086665 0.53721544928595 NA NA 2.70316100757533 3.32025501990985 1.85374147685273 1.29149707032728 4.10771755369702 2.25565846043034 1.84324070081632 NA 1.8993835510942 3.22731265278831 1.1569639974884 2.65061674364663 1.62542916532777 NA 2.58078807395552 1.16498978172579 NA 0.092271562367846 0.655853164118345 1.64630784738382 -0.300408850671565 0.276568575392567 1.65280459397057 NA 0.395672432320911 1.59894104349102 0.122941186276224 3.03274418600621 NA 4.04884114477905 NA 3.09714074199414 3.27680788507719 3.38607702931922 2.75285072467296 NA 4.33733368779681 NA 2.59962525622115 4.3140746200416 4.03646680965017 3.08337915565051 2.75986660740599 NA 3.28996414692572 3.38860675342635 2.28994250599779 3.06310544349446 2.50229472085855 3.66984713030095 4.0610009689183 3.85337200323065 NA 3.80628131864192 3.46987363914968 4.92170260567974 5.19468906775872 5.33341827309828 2.99640174458331 4.30734694449888
"Stirling - University" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -1.48938864048781 NA 0.047789050666458 -5 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 1.54254885276415 1.93613521032828 NA 2.89066023811104 5.62725453630869 NA 4.41589584127173 NA NA 1.75625504654872 0.715828169726805 1.60979004564833 2.6132784211092 5.55895532935658 3.61667926817254 NA 2.53360005858523 NA NA -2.03199914108052 -2.24625166454106 NA NA 5.85527566371741 3.85865299478981
"Stonehouse" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3.03203096663225 2.08986611627975 3.15240107198695 NA 2.04527735730513 1.19973505767162 2.56476134035244 2.09248307407025 0.812685264501936 -0.454780414822406 2.2541040215747 -0.077268198600582 NA 1.01190863285133 0.495587862803438 NA NA 3.35584176727543 -0.077811139506951 -0.976730220360074 2.17262422521249 -5 NA 2.19121366292072 3.19273211022464 1.64619895948494 2.92665326013951 1.96587838813107 NA 4.03485990859458 NA 2.64383502036866 3.19262458651337 NA NA NA NA 5.5399898239969 NA 5.53235949863187 4.75624911289847 NA NA NA 4.1030158891056 NA 3.05341765421305 NA 4.1897076704377 4.31090309147761 3.11830671705013 NA NA NA 4.5602493955 4.05098536812767 NA 5.7180145327476 4.08265910205935 NA
"Stornoway" NA NA NA NA NA NA NA NA NA NA NA NA NA -5 -5 NA -5 -5 NA -5 NA NA -5 NA NA NA -5 -5 -5 NA NA NA -5 NA NA NA -0.035913264133742 NA -5 0.670742017259716 3.27397177130867 NA 3.10933287758446 NA 0.120758630888872 NA NA -5 -5 NA NA -5 NA -5 -5 -5 -5 -5 -5 NA -5 0.410830974513096 0.857660782225714 -5 NA 2.02148200144455 NA 3.50146923644541 2.89698616146074 2.31845627337265 NA NA 4.56009235899727 2.67613680579403 NA 2.37876152566526 -5 3.10861740131561 4.70768429819811 NA NA NA 2.71942131571804 NA NA NA NA NA 1.70429775114533 NA NA NA NA NA NA NA
"Strathaven" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3.30109386316284 4.03651588512976 3.39971697567246 2.21952165301065 2.09988143482987 0.956099622437758 0.873422458466806 4.83397242319665 3.83740335543367 1.61130948021325 1.77242789977218 2.56584981732389 NA 2.26993086934803 2.2576553576287 NA NA 2.78857276044049 2.75390594969172 1.70090959236785 0.037395787755695 0.781534492756519 NA -5 NA NA NA NA NA 2.70036538882542 NA 4.09121395588322 3.28530148740408 2.82516217851868 NA NA NA 5.78409680205453 NA NA NA 3.11598910022483 NA 4.81443735566169 4.19946253247819 NA NA NA 3.77042821362298 4.58919860359866 3.46478996673079 NA NA 2.692642356894 NA NA NA NA 4.63142221019826 NA
"Swinstie" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 5.09320397625671 4.11439639779718 NA 2.11731780052555 3.78604849905924 NA 2.87453853048692 1.22643409279315 1.83704281781989 2.79665077135295 3.0890721407977 4.4015943434903 NA 4.00121072858064 2.54717867177436 2.49309896799469 NA 1.59774218721112 NA 0.631680741185263 NA NA NA -0.676783021794653 2.69459661738209 0.991076257284671 NA 2.79127474601083 NA 4.96510185234069 NA 4.56682643581248 4.51762487181074 NA NA NA NA 6.52772199131895 NA NA 5.23467475353077 NA NA NA 3.29466411934437 NA 3.01588341869524 NA 3.15408707222015 4.28483530053693 3.60627280291359 NA NA NA NA 3.29804386085071 NA NA NA NA
"Thurso" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3.4250199536159 4.04351266992374 5.02270666826042 NA 2.82214721589757 2.30355715672074 NA NA 3.03506635121497 NA
"Tillicoultry" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4.5808753013164 2.53247310959736 2.36960701031812 0.687638070261422 1.16982320700809 1.11824233696883 2.88416549038554 NA 1.40805999173167 -0.377197663212124 NA -1.59778857504812 -0.197088131621657 0.385930333042899 -0.07786762283834 0.676233920644423 0.48362280591071 1.41099001854542 3.99247467338442 1.67832774080639 3.65969111685859 1.85482000452645 NA 3.2333022473261 5.31604162160371 5.2584624944981 4.54905863923643 NA NA NA NA NA 5.38561082080247 6.46527337087293 4.72121329440005 2.73189117918905 4.54455822510972 NA 4.24263023094144 NA 4.78165236416452 7.01538175232353 5.7448638020092 5.89233249485482 5.59623801572968 4.70063887618217 NA NA 4.31626375167081 3.69023018207922 NA NA 3.19924161094618 NA
"Troqueer" NA -5 -5 NA NA NA NA -5 NA NA NA NA NA -5 -5 NA -5 -0.429354516098359 -5 1.68229139349495 2.2403465683889 NA 1.58671870220199 2.25914539039731 NA -0.167228390986888 3.61065407868332 1.25280182853769 2.39974596618355 3.1608635905147 NA 0.584054571364998 1.65298712337644 0.924395375484885 NA NA 3.8360026009603 4.76060087575859 3.3707514337888 2.67814723267077 NA 3.09137518023788 NA 1.23763902628471 1.18994628788899 1.2612132386254 1.04622472429907 0.346710984650002 0.707083658219469 NA -5 -5 NA -5 -5 -2.16639748106493 -2.67625425800863 -5 NA -0.367962462346006 -0.147031283045339 2.61600219884488 2.26282339271001 NA 3.23973119117356 3.22781180547161 2.59877530249292 2.81281852489286 NA 2.40116562821765 3.24280287502276 4.87597237504391 4.1006326956589 NA 4.38860187931451 4.96169384210317 4.80422502617967 3.33786363739576 4.68177850487978 NA 4.39011652208618 3.80776272411336 4.43572196640773 4.41674794179053 5.14193744681188 4.37288029750839 4.22411658035894 4.4532957009372 4.06943711336907 NA 3.67469886469276 5.19099610278507 NA NA 4.59290291765602 5.00921359546
"Turriff" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -5 NA -5 -5 -5 0.128872220783852 1.14416806655229 NA -0.119109708869971 -5 -0.048186144299646 1.07757639440391 2.08957896757548 2.85775258122956 2.96821987282208 2.02412402922409 -5 0.512611039827862 NA NA 3.20415776337628 2.72818546425687 NA 6.36174224233858 5.8898244741738 NA NA 3.48246527220652 NA 4.69180018466614 NA -5 5.27182327420871 4.23868615568993 4.69071793738835 3.83786793834445 4.12987146219061 NA NA 1.57437089581718 NA NA NA 2.69369828167748 NA
"Uplawmoor" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA -5 0.447906069216461 -2.34829788803747 0.255982959418628 -5 -5 NA -5 -1.6658881811692 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
"Whitburn" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 3.76255739426424 1.49256448638349 1.50127708015123 3.63252644034724 4.11997443389073 4.94337441652332 4.68647496668906 3.28965304921929 5.84544234260044 4.15604834384525 3.65160282415957 3.57864163103347 3.43085079223174 1.19108253264529 1.04750409646095 1.36008223757766 NA 1.40249540358973 -1.64511544885184 NA -0.264423363507594 0.936403722553903 0.803841019168829 0.281498662873325 -1.23780015510453 0.317367734510859 2.30076069354897 2.07103603909911 2.88166687420019 4.09562830173085 3.73107245052229 NA 3.97839497143051 5.72928904626767 4.66608009311903 3.72430820722583 NA NA NA NA 5.5841853573141 4.94520417221915 6.12752648726558 5.21288270608017 2.784850080507 3.69859081891883 NA 3.9589243193275 4.60792289818062 3.88582655734015 4.67245773769215 4.26944315433446 4.17344403869518 3.99826107668212 4.12401195332554 3.76399145766342 NA 4.1057010077238 4.47243100239902 4.29728264456643 5.68149127057495 3.83278849313691 NA
"Wick" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 4.64829715145211 3.76583159984939 1.951502659149 NA 2.90541792757651 4.01001764395852 NA NA NA NA
"Winchburgh" NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA 2.73685257943423 NA NA 2.3963495343987 2.20051980971731 -0.392901909033767 0.445838126413265 1.62229330469907 1.8532933965519 2.8039209659833 3.09054220224279 1.17609147345395 3.03977933877662 2.86919679918985 2.28071436190555 -0.13924731739371 -5 -1.72409423190428 -5 NA -5 1.74135794658993 -2.19464124035918 -1.91204159081769 2.80778721677433 -5 1.60693793432059 2.12678533821709 1.71050103415228 3.55192320464997 3.55492527484859 3.81930039551248 4.18046670074434 5.06086593772005 4.99856203121655 3.98124015835051 NA NA NA 4.67041440051617 1.00696413360626 -5 0.04099729872419 5.34365805993492 5.24655522832853 NA 4.77464475038109 NA 4.00488620205993 3.53682105434081 5.32888482802528 4.47397154179315 4.27202492389417 4.34578064105866 2.80043865833209 1.60774275092791 NA 4.50763797532725 5.20757893565504 5.79011163536564 NA 5.18098438026817 4.92001870460237
