,"Site","Year","Month","Week","x","LogNormalized"
"5200","Aviemore",2021,"11","46",135.499558371581,4.90896838106412
"5201","Banchory",2021,"11","46",53.0662582131531,3.97154128772423
"5202","Banff",2021,"11","46",40.1880716640745,3.6935702268192
"5203","Bathgate",2021,"11","46",96.4630726027442,4.56916026778004
"5204","Blackburn",2021,"11","46",40.9248308573505,3.71173699025783
"5205","Blackridge",2021,"11","46",61.9822711149759,4.12684839439521
"5206","Blackwood",2021,"11","46",38.8411816255923,3.65948106586438
"5207","Boness",2021,"11","46",42.6564858814848,3.7531793346264
"5208","Bonnybridge",2021,"11","46",52.2007284421146,3.95509644962101
"5209","Bothwellbank",2021,"11","46",32.4328035614583,3.47917036621136
"5210","Bowhouse",2021,"11","46",68.8052516207639,4.23128007372333
"5211","Buckie",2021,"11","46","NA","NA"
"5212","Carbarns",2021,"11","46",64.2395418889376,4.16261893836989
"5213","Coldstream",2021,"11","46",270.476156048092,5.60018394670478
"5214","Cumnock",2021,"11","46",142.589085817937,4.95996696800997
"5215","Cupar",2021,"11","46",81.5886016371279,4.40168956639358
"5216","Dalbeattie",2021,"11","46",47.7023303078153,3.86498025011432
"5217","Dalmuir",2021,"11","46",113.094061379413,4.728219874046
"5218","Dalmuir - Auchinairn (6298)",2021,"11","46",70.3571456521578,4.25358435128293
"5219","Dalmuir - Auchinairn (6330)",2021,"11","46",29.3066508420728,3.37781448146144
"5220","Dalmuir - SECC",2021,"11","46","NA","NA"
"5221","Denny",2021,"11","46",139.304461125468,4.93666190558142
"5222","Dunbar",2021,"11","46","NA","NA"
"5223","Dunblane",2021,"11","46",173.495008924868,5.15614883196949
"5224","Dunfermline",2021,"11","46",161.462338573654,5.08427191778155
"5225","Dunnswood",2021,"11","46",77.8734881970778,4.35508556371954
"5226","Duns",2021,"11","46",25.2016920871581,3.22691113857896
"5227","East Calder",2021,"11","46",42.5973379586099,3.75179176208828
"5228","Ellon",2021,"11","46",72.258187034276,4.28024563592614
"5229","Erskine",2021,"11","46",56.8124779797956,4.03975598434327
"5230","Eyemouth",2021,"11","46",109.019025892642,4.69152241647093
"5231","Fairlie",2021,"11","46",9.12310503464805,2.21081021046686
"5232","Falkirk",2021,"11","46",82.8190483392152,4.4166580873392
"5233","Fauldhouse",2021,"11","46",80.4033714416541,4.38705610865965
"5234","Forfar",2021,"11","46",129.742536721152,4.86555199993809
"5235","Forres",2021,"11","46",167.902475504691,5.12338330789792
"5236","Fort William",2021,"11","46",52.5918147884917,3.96256049524871
"5237","Fraserburgh",2021,"11","46",33.6497214645596,3.51600477862883
"5238","Galashiels",2021,"11","46",105.207343706212,4.65593310496048
"5239","Girvan",2021,"11","46",102.624540764829,4.63107709287663
"5240","Guardbridge",2021,"11","46",286.566197954441,5.65796956689774
"5241","Haddington",2021,"11","46",98.4167830639097,4.58921134910715
"5242","Hamilton",2021,"11","46",66.1278873380128,4.19159055407226
"5243","Harthill",2021,"11","46",261.080674484503,5.56482945720363
"5244","Hatton",2021,"11","46",75.4788030209478,4.32385186214657
"5245","Hatton - Fintry East",2021,"11","46",27.6779602005473,3.32063643585731
"5246","Hatton - Fintry North",2021,"11","46",75.8231257971714,4.32840333579038
"5247","Hatton - Fintry West",2021,"11","46",80.2579479845539,4.38524579741193
"5248","Hawick",2021,"11","46",86.4411890387108,4.45946428719783
"5249","Helensburgh",2021,"11","46",140.088431205639,4.94227387467033
"5250","Huntly",2021,"11","46",72.6080198365072,4.28507538179742
"5251","Inverclyde",2021,"11","46",59.8014872582824,4.09103053118716
"5252","Inverclyde - Gourock",2021,"11","46",24.1103520458962,3.18264129374123
"5253","Inverurie",2021,"11","46",121.239220869491,4.79776562582031
"5254","Ironmill Bay",2021,"11","46",68.0067362713851,4.2196067630842
"5255","Jedburgh",2021,"11","46",15.7207042595785,2.7549785862252
"5256","Kelso",2021,"11","46",55.6610472678695,4.01928057136934
"5257","Kinneil",2021,"11","46",151.008459024009,5.01733585527241
"5258","Kirkcaldy",2021,"11","46",156.407387236787,5.05246405996755
"5259","Kirkwall",2021,"11","46",138.430188013792,4.93036614088547
"5260","Lanark",2021,"11","46",46.0868083247678,3.83052675557713
"5261","Langholm",2021,"11","46",5.5302798682436,1.71023842333929
"5262","Largs",2021,"11","46",18.7529940566364,2.93135342268905
"5263","Lerwick",2021,"11","46",11.0136841269692,2.3991385111998
"5264","Lesmahagow",2021,"11","46",104.899289012183,4.65300073761172
"5265","Levenmouth",2021,"11","46",79.7614582891794,4.37904040895158
"5266","Linlithgow",2021,"11","46",73.9687956212123,4.30364332347739
"5267","Loch Ryan",2021,"11","46",15.7951898047787,2.7597054509453
"5268","Lockerbie",2021,"11","46",83.3090041586909,4.4225566364727
"5269","Lossiemouth",2021,"11","46","NA","NA"
"5270","Mauldslie",2021,"11","46",59.3658928919037,4.08371986771725
"5271","Meadowhead",2021,"11","46",48.9515623037017,3.89083128478389
"5272","Meadowhead - Kilmarnock HMP",2021,"11","46",5.16060573460974,1.641053963032
"5273","Montrose",2021,"11","46",185.80588794782,5.22470251558603
"5274","Nairn",2021,"11","46",16.8203057941863,2.82258683477112
"5275","Neilston",2021,"11","46",67.3981306349904,4.21061728214773
"5276","New Cumnock",2021,"11","46",82.1249490249913,4.40824185610432
"5277","Newbridge",2021,"11","46",42.335614745254,3.74562868795855
"5278","Newburgh",2021,"11","46",633.483891461719,6.45123457159531
"5279","Newport & Tayport",2021,"11","46",35.3982193579488,3.56666151825169
"5280","Newtown St Boswell",2021,"11","46",307.063874935737,5.72705578762529
"5281","Nigg",2021,"11","46",112.512505449324,4.72306437501626
"5282","Paisley",2021,"11","46",106.685043311323,4.66988097333064
"5283","Paisley - Blackhall",2021,"11","46",52.4345482319682,3.95956569147674
"5284","Paisley - Brediland",2021,"11","46",22.6638759192435,3.12077228771811
"5285","Peebles",2021,"11","46",94.5974303043154,4.54963031188673
"5286","Penicuik",2021,"11","46",111.984133175932,4.71835719318719
"5287","Persley",2021,"11","46",115.101779943838,4.74581677993353
"5288","Perth",2021,"11","46",105.649543014224,4.66012741858394
"5289","Peterhead",2021,"11","46",28.9913068576515,3.36699602151915
"5290","Philipshill",2021,"11","46",48.7237251214065,3.88616608027772
"5291","Sanquhar",2021,"11","46",17.4141262857996,2.85728173234978
"5292","Seafield",2021,"11","46",50.4022886503149,3.9200365837748
"5293","Seafield - Cockenzie",2021,"11","46",639.039432349326,6.45996616194045
"5294","Seafield - Craigmillar",2021,"11","46","NA","NA"
"5295","Seafield - Muirhouse",2021,"11","46","NA","NA"
"5296","Seafield - Restalrig",2021,"11","46","NA","NA"
"5297","Selkirk",2021,"11","46",37.8876031400799,3.6346239646522
"5298","Shieldhall",2021,"11","46",56.018029026056,4.02567358581523
"5299","Shieldhall - Barrhead",2021,"11","46",65.6424012067588,4.18422184700861
"5300","Shieldhall - Gorbals",2021,"11","46",385.519187736321,5.95459096539979
"5301","Shieldhall - IMAX",2021,"11","46","NA","NA"
"5302","Shieldhall - Pollockshields West",2021,"11","46",76.4787323257465,4.3370126933671
"5303","Shieldhall - Science Centre",2021,"11","46","NA","NA"
"5304","Shotts",2021,"11","46",86.0232827739472,4.45461798954239
"5305","Skellyton",2021,"11","46",64.0268459764564,4.15930246378954
"5306","Springfield",2021,"11","46",46.0981191537295,3.83077214990195
"5307","St Andrews",2021,"11","46",236.47856028054,5.46585754961774
"5308","St Andrews - University (2979)",2021,"11","46",0.92234814391893,-0.080832530255783
"5309","St Andrews - University (4964)",2021,"11","46",57.4356707884025,4.05066555261688
"5310","Stevenston",2021,"11","46",25.9138960200919,3.25477935069922
"5311","Stevenston - Stevenston East",2021,"11","46",3.17786794083601,1.15621051307744
"5312","Stevenston - Stevenston West",2021,"11","46",20.6836694784534,3.02934447483047
"5313","Stirling",2021,"11","46",58.0323706154573,4.0610009689183
"5314","Stonehouse",2021,"11","46",22.6080653622633,3.11830671705013
"5315","Stornoway",2021,"11","46","NA","NA"
"5316","Strathaven",2021,"11","46",31.9697443580016,3.46478996673079
"5317","Swinstie",2021,"11","46",36.8285294979342,3.60627280291359
"5318","Thurso",2021,"11","46",30.7232578854737,3.4250199536159
"5319","Tillicoultry",2021,"11","46",269.410978746072,5.59623801572968
"5320","Troqueer",2021,"11","46",68.3141268420864,4.22411658035894
"5321","Turriff",2021,"11","46",46.4263849297379,3.83786793834445
"5322","Whitburn",2021,"11","46",54.5032905375363,3.99826107668212
"5323","Wick",2021,"11","46",104.407044732445,4.64829715145211
"5324","Winchburgh",2021,"11","46",77.1522421851296,4.34578064105866
"5325","Allanfearn",2020,"11","47",3.93915291510148,1.37096570402772
"5326","Annan",2020,"11","47",11.3574358371503,2.42987266925402
"5327","Carbarns",2020,"11","47",39.0573826490712,3.66503191473104
"5328","Dalmuir",2020,"11","47",32.4771905398781,3.48053801339583
"5329","Dalscone",2020,"11","47",2.74206293381198,1.00871053266812
"5330","Dunfermline",2020,"11","47",5.87448393382862,1.77061821512152
"5331","Falkirk",2020,"11","47",15.6998878998001,2.75365357218865
"5332","Fort William",2020,"11","47",0,"-Inf"
"5333","Galashiels",2020,"11","47",1.35816966193866,0.306137956486411
"5334","Hamilton",2020,"11","47",27.2052275311504,3.30340914348132
"5335","Hatton",2020,"11","47",7.3496136836803,1.99464775179992
"5336","Hawick",2020,"11","47",4.29519118119453,1.4574960669472
"5337","Helensburgh",2020,"11","47",16.2957474575258,2.7909041815981
"5338","Kirkwall",2020,"11","47",0,"-Inf"
"5339","Lerwick",2020,"11","47",0.658989869904242,-0.417047116518504
"5340","Levenmouth",2020,"11","47",24.3465636525343,3.19239071647059
"5341","Lockerbie",2020,"11","47",1.90687362434469,0.645465055069823
"5342","Nairn",2020,"11","47",0,"-Inf"
"5343","Nigg",2020,"11","47",6.46596925502136,1.8665529244236
"5344","Peebles",2020,"11","47",4.47648776303152,1.49883875748653
"5345","Philipshill",2020,"11","47",117.754776204545,4.76860429432057
"5346","Seafield",2020,"11","47",5.86833313767818,1.76957063059807
"5347","Shieldhall",2020,"11","47",16.3629326198176,2.79501857060033
"5348","Stornoway",2020,"11","47",0,"-Inf"
"5349","Troqueer",2020,"11","47",11.0203764767264,2.39974596618355
"5350","Allanfearn",2021,"11","47",65.0297724650411,4.174845202952
"5351","Allers",2021,"11","47",186.04553539193,5.22599145768627
"5352","Alloa",2021,"11","47",64.1184096898483,4.16073152534158
"5353","Alness",2021,"11","47",133.820158262578,4.89649679600662
"5354","Alva",2021,"11","47",269.562325005842,5.59679962522943
"5355","Annan",2021,"11","47",153.691245929457,5.0349456933562
"5356","Ardoch",2021,"11","47",42.1229730706115,3.74059327049674
"5357","Armadale",2021,"11","47",104.356677478256,4.64781462264267
"5358","Aviemore",2021,"11","47",107.878938478025,4.68100965838279
"5359","Banchory",2021,"11","47",56.5107996607272,4.03443176432427
"5360","Banff",2021,"11","47",40.2606380066171,3.69537426724498
"5361","Bathgate",2021,"11","47",117.57201102855,4.76705100567978
"5362","Blackburn",2021,"11","47",18.3958452324119,2.91212483653139
"5363","Blackridge",2021,"11","47",62.179385463558,4.13002352139679
"5364","Blairgowrie",2021,"11","47",292.021436459548,5.67682721210641
"5365","Boness",2021,"11","47",43.9103385216689,3.78214979398752
"5366","Bonnybridge",2021,"11","47",284.42529592499,5.65047063885766
"5367","Bothwellbank",2021,"11","47",45.2882858819183,3.81304840924575
"5368","Bowhouse",2021,"11","47",50.601917628791,3.92398947337751
"5369","Buckie",2021,"11","47",39.4965525164351,3.67621339003319
"5370","Carbarns",2021,"11","47",77.2725480739536,4.34733875764035
"5371","Coldstream",2021,"11","47",65.0458639603074,4.17509262046677
"5372","Cupar",2021,"11","47",68.7909486644809,4.23107217617522
"5373","Dalbeattie",2021,"11","47",120.343484980098,4.79035002882193
"5374","Dalmuir",2021,"11","47",115.469567823655,4.74900701319808
"5375","Dalmuir - Auchinairn (6298)",2021,"11","47",10.8910511310153,2.3879414548778
"5376","Dalmuir - Auchinairn (6330)",2021,"11","47",39.0779107560999,3.66555736505206
"5377","Dalmuir - SECC",2021,"11","47","NA","NA"
"5378","Denny",2021,"11","47",114.788011510519,4.74308704908146
"5379","Dunbar",2021,"11","47",123.246766200072,4.81418857485097
"5380","Dunblane",2021,"11","47",205.277459554309,5.32436252527588
"5381","Dunfermline",2021,"11","47",48.0258885107969,3.87174020948914
"5382","Dunnswood",2021,"11","47",36.7733352562865,3.60477299710899
"5383","Duns",2021,"11","47",34.8388996959588,3.5507345698541
"5384","East Calder",2021,"11","47",27.2276039683518,3.30423131046567
"5385","Ellon",2021,"11","47",151.121182549157,5.01808204839528
"5386","Erskine",2021,"11","47",46.5151642951989,3.83977837330498
"5387","Eyemouth",2021,"11","47",14.4153386387408,2.66829282292271
"5388","Fairlie",2021,"11","47",245.837594156911,5.50467113155937
"5389","Falkirk",2021,"11","47",73.1799025960549,4.29292082857152
"5390","Fauldhouse",2021,"11","47",174.480528610531,5.16181315152273
"5391","Forfar",2021,"11","47",169.868271893448,5.13502326546738
"5392","Forres",2021,"11","47",141.296623456223,4.95086139312912
"5393","Fort William",2021,"11","47",6.72450050503409,1.90575764838505
"5394","Fraserburgh",2021,"11","47",42.1174537866602,3.74046223402969
"5395","Galashiels",2021,"11","47",253.033205591669,5.53352072751324
"5396","Girvan",2021,"11","47",51.1447618648683,3.93466007981969
"5397","Guardbridge",2021,"11","47",69.4300457452189,4.24031970963316
"5398","Haddington",2021,"11","47",372.976961412666,5.92151665208655
"5399","Hamilton",2021,"11","47",120.327648553715,4.79021842661295
"5400","Harthill",2021,"11","47","NA","NA"
"5401","Hatton",2021,"11","47",78.2002629985001,4.35927301069778
"5402","Hatton - Fintry East",2021,"11","47","NA","NA"
"5403","Hatton - Fintry North",2021,"11","47",21.7092751848704,3.07773959709935
"5404","Hatton - Fintry West",2021,"11","47","NA","NA"
"5405","Hawick",2021,"11","47",24.0454136908054,3.17994427943941
"5406","Helensburgh",2021,"11","47",67.171462074403,4.20724848581876
"5407","Huntly",2021,"11","47",144.583915387186,4.97386006831756
"5408","Inverclyde",2021,"11","47",39.0512627706735,3.66487521304003
"5409","Inverclyde - Gourock",2021,"11","47",56.5818458071639,4.03568818830284
"5410","Inverurie",2021,"11","47",157.742819341949,5.06096598115834
"5411","Ironmill Bay",2021,"11","47",43.1340984568054,3.76431383180718
"5412","Jedburgh",2021,"11","47",7.25731983329342,1.98201059170922
"5413","Kelso",2021,"11","47",24.2127941627567,3.18688117786971
"5414","Kinneil",2021,"11","47",144.466198468207,4.97304555955355
"5415","Kirkcaldy",2021,"11","47",107.964987782054,4.68180698736098
"5416","Kirkwall",2021,"11","47",32.7053955217622,3.48754006495761
"5417","Langholm",2021,"11","47",31.6658366319389,3.45523839096592
"5418","Largs",2021,"11","47",45.667049753009,3.82137702587685
"5419","Lerwick",2021,"11","47",52.5117762707867,3.96103745436362
"5420","Levenmouth",2021,"11","47",59.2566795945653,4.0818785094343
"5421","Linlithgow",2021,"11","47",135.47454205291,4.90878374113947
"5422","Loch Ryan",2021,"11","47",96.7419305736599,4.5720469235081
"5423","Lockerbie",2021,"11","47",25.2040079598766,3.22700302789775
"5424","Lossiemouth",2021,"11","47","NA","NA"
"5425","Maybole",2021,"11","47",181.569801582151,5.20164016149215
"5426","Meadowhead",2021,"11","47",62.0346611573036,4.12769327975859
"5427","Meadowhead - Kilmarnock HMP",2021,"11","47",81.6800260951322,4.40280949333643
"5428","Montrose",2021,"11","47",173.849099772182,5.15818768025342
"5429","Neilston",2021,"11","47",46.1776627087361,3.83249619001526
"5430","Newbridge",2021,"11","47",90.7312608726467,4.50790196006113
"5431","Newburgh",2021,"11","47",78.2569777935604,4.35999799852522
"5432","Newport & Tayport",2021,"11","47",98.3534064422607,4.58856718015047
"5433","Newtown St Boswell",2021,"11","47",131.509038624183,4.87907558404035
"5434","Nigg",2021,"11","47",111.164889700861,4.71101459185991
"5435","Paisley",2021,"11","47",46.1123505097572,3.83108082105811
"5436","Paisley - Blackhall",2021,"11","47",143.44237233265,4.96593336801015
"5437","Paisley - Brediland",2021,"11","47",19.1366710963381,2.95160644698701
"5438","Penicuik",2021,"11","47",84.1429262412448,4.43251685579918
"5439","Persley",2021,"11","47",164.284228399319,5.1015980277352
"5440","Perth",2021,"11","47",73.4448461973391,4.29653473266095
"5441","Peterhead",2021,"11","47",20.4074407301754,3.01589957602336
"5442","Philipshill",2021,"11","47",60.020432957566,4.09468505354112
"5443","Sanquhar",2021,"11","47",349.749633017831,5.85721756427508
"5444","Seafield",2021,"11","47",85.7786543460001,4.45177019169593
"5445","Seafield - Cockenzie",2021,"11","47","NA","NA"
"5446","Seafield - Craigmillar",2021,"11","47","NA","NA"
"5447","Seafield - Muirhouse",2021,"11","47","NA","NA"
"5448","Seafield - Restalrig",2021,"11","47","NA","NA"
"5449","Seafield - Western General",2021,"11","47","NA","NA"
"5450","Selkirk",2021,"11","47",36.3368060298563,3.59283116779706
"5451","Shieldhall",2021,"11","47",65.498615208876,4.18202900056849
"5452","Shieldhall - Barrhead",2021,"11","47",149.014049785154,5.00404059536017
"5453","Shieldhall - Gorbals",2021,"11","47",17.4550758986669,2.85963048879543
"5454","Shieldhall - IMAX",2021,"11","47","NA","NA"
"5455","Shieldhall - Pollockshields West",2021,"11","47",59.0557085017555,4.07848121031223
"5456","Shieldhall - Science Centre",2021,"11","47","NA","NA"
"5457","Shotts",2021,"11","47","NA","NA"
"5458","Springfield",2021,"11","47",53.6132355851121,3.98179597015199
"5459","St Andrews",2021,"11","47",280.562232223832,5.63679556211561
"5460","St Andrews - University (2979)",2021,"11","47",3.63274071984843,1.28998738263511
"5461","St Andrews - University (4964)",2021,"11","47",45.09215544699,3.80870829450602
"5462","Stevenston",2021,"11","47",81.6573990169351,4.40253243401183
"5463","Stevenston - Stevenston East",2021,"11","47",29.5663881881229,3.38663818193755
"5464","Stevenston - Stevenston West",2021,"11","47",49.5493717659281,3.90296958190507
"5465","Stirling",2021,"11","47",47.1517914582604,3.85337200323065
"5466","Stirling - University",2021,"11","47",12.5987809412864,2.53360005858523
"5467","Stornoway",2021,"11","47","NA","NA"
"5468","Thurso",2021,"11","47",57.0263059874356,4.04351266992374
"5469","Tillicoultry",2021,"11","47",110.01743752485,4.70063887618217
"5470","Troqueer",2021,"11","47",85.9096103378004,4.4532957009372
"5471","Turriff",2021,"11","47",62.1699312343831,4.12987146219061
"5472","Whitburn",2021,"11","47",61.8067111560366,4.12401195332554
"5473","Wick",2021,"11","47",43.1996157203998,3.76583159984939
"5474","Winchburgh",2021,"11","47",16.4518619348016,2.80043865833209
"5475","Allanfearn",2020,"11","48",5.92883033012315,1.77982694736908
"5476","Annan",2020,"11","48",0.522830227891067,-0.648498479678084
"5477","Carbarns",2020,"11","48",36.3535381736088,3.59329153551801
"5478","Dalbeattie",2020,"11","48",0,"-Inf"
"5479","Dalmuir",2020,"11","48",22.0155309807404,3.09174815796026
"5480","Dalscone",2020,"11","48",3.41147287587866,1.22714412645137
"5481","Galashiels",2020,"11","48",13.6276921480871,2.61210390988163
"5482","Hamilton",2020,"11","48",23.6652248863599,3.16400666622284
"5483","Hawick",2020,"11","48",19.3326839258125,2.96179713126997
"5484","Helensburgh",2020,"11","48",16.2706002271591,2.7893598122013
"5485","Kirkwall",2020,"11","48",0,"-Inf"
"5486","Lerwick",2020,"11","48",0,"-Inf"
"5487","Levenmouth",2020,"11","48",34.0875368965874,3.52893183057926
"5488","Lockerbie",2020,"11","48",34.6027511730552,3.54393319257475
"5489","Meadowhead",2020,"11","48",23.6537567183501,3.16352194876505
"5490","Nairn",2020,"11","48",0.931349768831795,-0.071120380710817
"5491","Nigg",2020,"11","48",13.1505312370711,2.57646215606414
"5492","Peebles",2020,"11","48",6.77290953626585,1.91293076362
"5493","Philipshill",2020,"11","48",14.4395464538648,2.66997072395927
"5494","Shieldhall",2020,"11","48",21.488269929152,3.06750720155753
"5495","Stirling",2020,"11","48",12.4897292022661,2.5249066427388
"5496","Troqueer",2020,"11","48",23.5909600640095,3.1608635905147
"5497","Allanfearn",2021,"11","48",92.036578489542,4.52218609030781
"5498","Alloa",2021,"11","48",111.327227257662,4.71247385781349
"5499","Alness",2021,"11","48","NA","NA"
"5500","Annan",2021,"11","48",78.9647677728326,4.36900177543037
"5501","Ardoch",2021,"11","48",49.6085453648005,3.90416310447208
"5502","Armadale",2021,"11","48",52.4237724976607,3.95936016206771
"5503","Banchory",2021,"11","48",83.4626946657902,4.42439976155557
"5504","Banff",2021,"11","48",15.0628669393017,2.71223257206961
"5505","Bathgate",2021,"11","48","NA","NA"
"5506","Blackburn",2021,"11","48",52.5285038978955,3.96135595365214
"5507","Blackridge",2021,"11","48",60.500713151492,4.10265515259529
"5508","Bonnybridge",2021,"11","48",247.83056081138,5.51274529012735
"5509","Buckie",2021,"11","48","NA","NA"
"5510","Cumnock",2021,"11","48",28.518168210129,3.35054136522703
"5511","Dalbeattie",2021,"11","48",64.6795410285986,4.16944493865093
"5512","Dalmuir",2021,"11","48",93.9228450487802,4.54247364787801
"5513","Denny",2021,"11","48",66.890113843272,4.20305118107642
"5514","Dunoon",2021,"11","48",35.1038810204563,3.55831169474274
"5515","East Calder",2021,"11","48",122.544448457715,4.80847380872539
"5516","Erskine",2021,"11","48",75.5101944781262,4.32426767334011
"5517","Forfar",2021,"11","48",53.020008317488,3.9706693577354
"5518","Fort William",2021,"11","48",13.138299078715,2.57553155861329
"5519","Hatton",2021,"11","48",45.2832253070802,3.81293666163821
"5520","Huntly",2021,"11","48",8.3475374478955,2.12196657894666
"5521","Inverclyde",2021,"11","48",69.7945283327463,4.24555561604729
"5522","Inverurie",2021,"11","48",76.0624230638366,4.33155435926111
"5523","Ironmill Bay",2021,"11","48",45.8489002457911,3.82535121249967
"5524","Largs",2021,"11","48",71.1028056592947,4.26412679678021
"5525","Lerwick",2021,"11","48","NA","NA"
"5526","Lesmahagow",2021,"11","48",73.5210781504886,4.29757214266364
"5527","Levenmouth",2021,"11","48","NA","NA"
"5528","Linlithgow",2021,"11","48",211.60190970492,5.35470672501393
"5529","Lossiemouth",2021,"11","48","NA","NA"
"5530","Meadowhead",2021,"11","48",59.8508003079411,4.09185480381
"5531","Meadowhead - Kilmarnock HMP",2021,"11","48",8.26728537069441,2.11230620493137
"5532","Montrose",2021,"11","48",109.606331431951,4.69689514138508
"5533","Newbridge",2021,"11","48",41.1502949963103,3.71723109590201
"5534","Nigg",2021,"11","48",89.3929245923784,4.49304153578549
"5535","Paisley",2021,"11","48",55.8204425819762,4.02214015681154
"5536","Persley",2021,"11","48",93.1753812697024,4.53448353733122
"5537","Perth",2021,"11","48",87.1504643805776,4.46763610047252
"5538","Peterhead",2021,"11","48",43.3159035542445,3.76851985520175
"5539","Philipshill",2021,"11","48",69.2142684149281,4.23720703233636
"5540","Seafield",2021,"11","48",85.4712781232405,4.44818039112298
"5541","Shieldhall",2021,"11","48",87.9633344913591,4.47692007414673
"5542","Shotts",2021,"11","48",101.532731015747,4.62038121956013
"5543","Stevenston",2021,"11","48",33.6414654778933,3.515759397708
"5544","Stevenston - Stevenston East",2021,"11","48",9.67657944235292,2.26970847544764
"5545","Stornoway",2021,"11","48",5.49752368162378,1.70429775114533
"5546","Thurso",2021,"11","48",151.821679088657,5.02270666826042
"5547","Troqueer",2021,"11","48",58.5240109353951,4.06943711336907
"5548","Whitburn",2021,"11","48",43.1201953798653,3.76399145766342
"5549","Wick",2021,"11","48",7.0392572415978,1.951502659149
"5550","Winchburgh",2021,"11","48",4.99153137234281,1.60774275092791
"5551","Allanfearn",2021,"12","48",80.903905078706,4.39326209334083
"5552","Aviemore",2021,"12","48",269.047876467659,5.59488934319906
"5553","Banff",2021,"12","48",42.7768868102709,3.75599792892281
"5554","Bowhouse",2021,"12","48",74.564152654548,4.31165986430049
"5555","Carbarns",2021,"12","48",99.47689118498,4.59992536779329
"5556","Cupar",2021,"12","48",93.2554326655583,4.53534231597501
"5557","Dalmuir",2021,"12","48",100.440876496617,4.60956926082057
"5558","Dunfermline",2021,"12","48","NA","NA"
"5559","East Calder",2021,"12","48","NA","NA"
"5560","Erskine",2021,"12","48",86.5174591999014,4.46034623403208
"5561","Falkirk",2021,"12","48",277.425781202696,5.62555344228857
"5562","Forres",2021,"12","48",96.352653167124,4.56801493124434
"5563","Fraserburgh",2021,"12","48",60.2522194087529,4.09853940835211
"5564","Haddington",2021,"12","48",87.9688068429248,4.47698228394565
"5565","Hamilton",2021,"12","48",48.7209216424047,3.88610854034925
"5566","Hatton",2021,"12","48",85.5067691553368,4.44859554421627
"5567","Hawick",2021,"12","48",54.6720603296567,4.00135279885595
"5568","Inverclyde",2021,"12","48",54.1750054476732,3.99221964797938
"5569","Kinneil",2021,"12","48","NA","NA"
"5570","Kirkwall",2021,"12","48",18.504330685398,2.91800479579183
"5571","Lanark",2021,"12","48","NA","NA"
"5572","Largs",2021,"12","48",63.8661378573093,4.15678929693838
"5573","Lerwick",2021,"12","48","NA","NA"
"5574","Levenmouth",2021,"12","48",30.0895010602492,3.40417630892419
"5575","Lockerbie",2021,"12","48","NA","NA"
"5576","Meadowhead",2021,"12","48",79.5248171062272,4.37606913780518
"5577","Montrose",2021,"12","48",65.9082498898906,4.18826362168358
"5578","Nairn",2021,"12","48",57.3176804065908,4.04860913470553
"5579","Newburgh",2021,"12","48",34.4919753148648,3.5407266974127
"5580","Newport & Tayport",2021,"12","48",245.045113355361,5.50144232973808
"5581","Nigg",2021,"12","48",48.5260227860521,3.88210020634046
"5582","Paisley",2021,"12","48",55.7266718427631,4.02045888048655
"5583","Perth",2021,"12","48",93.1684790543459,4.53440945691507
"5584","Seafield",2021,"12","48",65.9483556819865,4.18887194605472
"5585","Shieldhall",2021,"12","48",69.9460008464541,4.24772352787533
"5586","Stevenston",2021,"12","48",52.7965090842611,3.96644507269808
"5587","Stirling",2021,"12","48",44.9828505678638,3.80628131864192
"5588","Strathaven",2021,"12","48",14.7706537398473,2.692642356894
"5589","Allanfearn",2020,"11","49",2.51648291138182,0.922862256582101
"5590","Carbarns",2020,"11","49",60.1220397180779,4.09637649175566
"5591","Dunfermline",2020,"11","49",25.0978734563884,3.2227831196955
"5592","Hamilton",2020,"11","49",15.1029334378194,2.71488899235867
"5593","Kirkwall",2020,"11","49",0,"-Inf"
"5594","Levenmouth",2020,"11","49",54.1979301731587,3.99264271902929
"5595","Meadowhead",2020,"11","49",59.1091588360735,4.07938588425073
"5596","Nigg",2020,"11","49",6.92930220289777,1.93575911590947
"5597","Philipshill",2020,"11","49",73.8808500844084,4.30245366155082
"5598","Shieldhall",2020,"11","49",41.4298410303887,3.72400141901675
"5599","Allanfearn",2020,"12","49",1.28782591792611,0.252955461657983
"5600","Annan",2020,"12","49",0,"-Inf"
"5601","Carbarns",2020,"12","49",11.0522019530464,2.40262967988069
"5602","Dalbeattie",2020,"12","49",0.998534491442679,-0.001466583465306
"5603","Dalmuir",2020,"12","49",30.1910189360062,3.40754449392781
"5604","Dalscone",2020,"12","49",1.55477869562315,0.441333217575806
"5605","Falkirk",2020,"12","49",47.927214119437,3.8696834875398
"5606","Fort William",2020,"12","49",1.92524097556817,0.655051142018456
"5607","Galashiels",2020,"12","49",0.64327681156211,-0.441180147286504
"5608","Hamilton",2020,"12","49",19.0039187371314,2.94464520722268
"5609","Hatton",2020,"12","49",16.2267925461486,2.78666373698986
"5610","Hawick",2020,"12","49",3.97522227382879,1.38008066448729
"5611","Helensburgh",2020,"12","49",22.8384402544705,3.12844509237146
"5612","Kirkwall",2020,"12","49",0,"-Inf"
"5613","Lerwick",2020,"12","49",0,"-Inf"
"5614","Levenmouth",2020,"12","49",27.914118556503,3.32913260228324
"5615","Lockerbie",2020,"12","49",0.216330705195977,-1.53094699957476
