,Site,Year,Week,x
5382,Jedburgh,2021,46,26223
5383,Kelso,2021,46,132141
5384,Kinneil,2021,46,255166.666666667
5385,Kirkcaldy,2021,46,335447
5386,Kirkwall,2021,46,116950.5
5387,Lanark,2021,46,68979
5388,Langholm,2021,46,4862.5
5389,Largs,2021,46,19402
5390,Lerwick,2021,46,15342
5391,Lesmahagow,2021,46,188771
5392,Levenmouth,2021,46,172907.75
5393,Linlithgow,2021,46,118290.5
5394,Loch Ryan,2021,46,11338
5395,Lockerbie,2021,46,116706.5
5396,Lossiemouth,2021,46,NA
5397,Mauldslie,2021,46,97619
5398,Meadowhead,2021,46,71686
5399,Meadowhead - Kilmarnock HMP,2021,46,9003.5
5400,Montrose,2021,46,264169
5401,Nairn,2021,46,36775
5402,Neilston,2021,46,85538.5
5403,New Cumnock,2021,46,53581
5404,Newbridge,2021,46,87145
5405,Newburgh,2021,46,669079.5
5406,Newport & Tayport,2021,46,46423
5407,Newtown St Boswell,2021,46,408359
5408,Nigg,2021,46,278749
5409,Paisley,2021,46,158333.333333333
5410,Paisley - Blackhall,2021,46,81543
5411,Paisley - Brediland,2021,46,19024.5
5412,Peebles,2021,46,102401
5413,Penicuik,2021,46,193434
5414,Persley,2021,46,265738
5415,Perth,2021,46,204169
5416,Peterhead,2021,46,49665.5
5417,Philipshill,2021,46,96962.5
5418,Sanquhar,2021,46,15973.5
5419,Seafield,2021,46,121271.75
5420,Seafield - Cockenzie,2021,46,1150761
5421,Seafield - Craigmillar,2021,46,29108
5422,Seafield - Muirhouse,2021,46,182575
5423,Seafield - Restalrig,2021,46,100241
5424,Selkirk,2021,46,64969
5425,Shieldhall,2021,46,97104.75
5426,Shieldhall - Barrhead,2021,46,163093
5427,Shieldhall - Gorbals,2021,46,560835
5428,Shieldhall - IMAX,2021,46,0
5429,Shieldhall - Pollockshields West,2021,46,117817
5430,Shieldhall - Science Centre,2021,46,2781.25
5431,Shotts,2021,46,137049
5432,Skellyton,2021,46,110356
5433,Springfield,2021,46,66848
5434,St Andrews,2021,46,465735.5
5435,St Andrews - University (2979),2021,46,1720.5
5436,St Andrews - University (4964),2021,46,130374
5437,Stevenston,2021,46,29637
5438,Stevenston - Stevenston East,2021,46,4030.5
5439,Stevenston - Stevenston West,2021,46,24679.5
5440,Stirling,2021,46,72203.3333333333
5441,Stonehouse,2021,46,22474
5442,Stornoway,2021,46,NA
5443,Strathaven,2021,46,26811
5444,Swinstie,2021,46,47175
5445,Thurso,2021,46,25962.5
5446,Tillicoultry,2021,46,372857
5447,Troqueer,2021,46,106437.5
5448,Turriff,2021,46,58607
5449,Whitburn,2021,46,90860
5450,Wick,2021,46,118434
5451,Winchburgh,2021,46,139511.5
5452,Allanfearn,2020,47,7832.33333333333
5453,Annan,2020,47,14298
5454,Carbarns,2020,47,52230.3333333333
5455,Dalmuir,2020,47,37429
5456,Dalscone,2020,47,27598
5457,Dunfermline,2020,47,12680
5458,Falkirk,2020,47,11608
5459,Fort William,2020,47,0
5460,Galashiels,2020,47,2621
5461,Hamilton,2020,47,45564.6666666667
5462,Hatton,2020,47,13486
5463,Hawick,2020,47,12892
5464,Helensburgh,2020,47,6237
5465,Kirkwall,2020,47,0
5466,Lerwick,2020,47,486
5467,Levenmouth,2020,47,36313.3333333333
5468,Lockerbie,2020,47,1836.5
5469,Nairn,2020,47,0
5470,Nigg,2020,47,11976
5471,Peebles,2020,47,5049
5472,Philipshill,2020,47,153337
5473,Seafield,2020,47,11841
5474,Shieldhall,2020,47,18249.75
5475,Stornoway,2020,47,0
5476,Troqueer,2020,47,12588
5477,Allanfearn,2021,47,165955
5478,Allers,2021,47,374575
5479,Alloa,2021,47,112677.5
5480,Alness,2021,47,235220
5481,Alva,2021,47,256382
5482,Annan,2021,47,275562
5483,Ardoch,2021,47,46228
5484,Armadale,2021,47,222895.5
5485,Aviemore,2021,47,161916
5486,Banchory,2021,47,87131
5487,Banff,2021,47,105241
5488,Bathgate,2021,47,191942
5489,Blackburn,2021,47,53918
5490,Blackridge,2021,47,87429
5491,Blairgowrie,2021,47,613077
5492,Boness,2021,47,60194.5
5493,Bonnybridge,2021,47,439752.5
5494,Bothwellbank,2021,47,101074
5495,Bowhouse,2021,47,76947
5496,Buckie,2021,47,124322
5497,Carbarns,2021,47,182047
5498,Coldstream,2021,47,96537
5499,Cupar,2021,47,125869
5500,Dalbeattie,2021,47,146533
5501,Dalmuir,2021,47,197367
5502,Dalmuir - Auchinairn (6298),2021,47,20280
5503,Dalmuir - Auchinairn (6330),2021,47,75360
5504,Dalmuir - SECC,2021,47,8228
5505,Denny,2021,47,144528.5
5506,Dunbar,2021,47,254931
5507,Dunblane,2021,47,309187.5
5508,Dunfermline,2021,47,152218
5509,Dunnswood,2021,47,79654
5510,Duns,2021,47,52916.5
5511,East Calder,2021,47,75011
5512,Ellon,2021,47,258355.5
5513,Erskine,2021,47,91409.6666666667
5514,Eyemouth,2021,47,20792.5
5515,Fairlie,2021,47,186401.5
5516,Falkirk,2021,47,84448
5517,Fauldhouse,2021,47,330298
5518,Forfar,2021,47,290306
5519,Forres,2021,47,234000
5520,Fort William,2021,47,27536.5
5521,Fraserburgh,2021,47,114703
5522,Galashiels,2021,47,505333
5523,Girvan,2021,47,38972
5524,Guardbridge,2021,47,91160
5525,Haddington,2021,47,1081724
5526,Hamilton,2021,47,306975
5527,Harthill,2021,47,NA
5528,Hatton,2021,47,184709.333333333
5529,Hatton - Fintry East,2021,47,NA
5530,Hatton - Fintry North,2021,47,38342
5531,Hatton - Fintry West,2021,47,NA
5532,Hawick,2021,47,66385
5533,Helensburgh,2021,47,40481
5534,Huntly,2021,47,175064
5535,Inverclyde,2021,47,68238
5536,Inverclyde - Gourock,2021,47,87763.5
5537,Inverurie,2021,47,315814
5538,Ironmill Bay,2021,47,65073
5539,Jedburgh,2021,47,12217.5
5540,Kelso,2021,47,40533.5
5541,Kinneil,2021,47,274271.5
5542,Kirkcaldy,2021,47,250881.5
5543,Kirkwall,2021,47,39331.5
5544,Langholm,2021,47,38117.5
5545,Largs,2021,47,47783.5
5546,Lerwick,2021,47,86054
5547,Levenmouth,2021,47,121582
5548,Linlithgow,2021,47,233114.5
5549,Loch Ryan,2021,47,91934.5
5550,Lockerbie,2021,47,43542
5551,Lossiemouth,2021,47,NA
5552,Maybole,2021,47,237482
5553,Meadowhead,2021,47,121259.75
5554,Meadowhead - Kilmarnock HMP,2021,47,146353
5555,Montrose,2021,47,249927
5556,Neilston,2021,47,63996.5
5557,Newbridge,2021,47,218339
5558,Newburgh,2021,47,85846
5559,Newport & Tayport,2021,47,137656
5560,Newtown St Boswell,2021,47,257333.5
5561,Nigg,2021,47,269472
5562,Paisley,2021,47,84970.6666666667
5563,Paisley - Blackhall,2021,47,296669
5564,Paisley - Brediland,2021,47,14856.5
5565,Penicuik,2021,47,161565
5566,Persley,2021,47,344301
5567,Perth,2021,47,165739.5
5568,Peterhead,2021,47,34969
5569,Philipshill,2021,47,138115
5570,Sanquhar,2021,47,368635
5571,Seafield,2021,47,204448.666666667
5572,Seafield - Cockenzie,2021,47,NA
5573,Seafield - Craigmillar,2021,47,62235
5574,Seafield - Muirhouse,2021,47,473818
5575,Seafield - Restalrig,2021,47,188498
5576,Seafield - Western General,2021,47,NA
5577,Selkirk,2021,47,68583
5578,Shieldhall,2021,47,122435.666666667
5579,Shieldhall - Barrhead,2021,47,332755.5
5580,Shieldhall - Gorbals,2021,47,32358
5581,Shieldhall - IMAX,2021,47,NA
5582,Shieldhall - Pollockshields West,2021,47,105233.5
5583,Shieldhall - Science Centre,2021,47,0
5584,Shotts,2021,47,NA
5585,Springfield,2021,47,81900
5586,St Andrews,2021,47,595227
5587,St Andrews - University (2979),2021,47,8064
5588,St Andrews - University (4964),2021,47,108717
5589,Stevenston,2021,47,130221
5590,Stevenston - Stevenston East,2021,47,40490
5591,Stevenston - Stevenston West,2021,47,78236
5592,Stirling,2021,47,59978.5
5593,Stirling - University,2021,47,22638
5594,Stornoway,2021,47,NA
5595,Thurso,2021,47,44213.5
5596,Tillicoultry,2021,47,178029
5597,Troqueer,2021,47,160769.5
5598,Turriff,2021,47,81357
5599,Whitburn,2021,47,118381.5
5600,Wick,2021,47,36800.5
5601,Winchburgh,2021,47,36005
5602,Allanfearn,2020,48,10664
5603,Annan,2020,48,375
5604,Carbarns,2020,48,37498.3333333333
5605,Dalbeattie,2020,48,0
5606,Dalmuir,2020,48,37630
5607,Dalscone,2020,48,6803
5608,Galashiels,2020,48,25862
5609,Hamilton,2020,48,38774.5
5610,Hawick,2020,48,30986
5611,Helensburgh,2020,48,7772
5612,Kirkwall,2020,48,0
5613,Lerwick,2020,48,0
5614,Levenmouth,2020,48,57886.5
5615,Lockerbie,2020,48,20368.5
5616,Meadowhead,2020,48,24106
5617,Nairn,2020,48,907
5618,Nigg,2020,48,33705
5619,Peebles,2020,48,6007
5620,Philipshill,2020,48,21438.5
5621,Shieldhall,2020,48,21237.6666666667
5622,Stirling,2020,48,15486
5623,Troqueer,2020,48,16982
5624,Allanfearn,2021,48,169462
5625,Alloa,2021,48,206461
5626,Alness,2021,48,NA
5627,Annan,2021,48,156724
5628,Ardoch,2021,48,65417
5629,Armadale,2021,48,119673
5630,Aviemore,2021,48,403815
5631,Banchory,2021,48,63127
5632,Banff,2021,48,62604.5
5633,Bathgate,2021,48,NA
5634,Blackburn,2021,48,115515
5635,Blackridge,2021,48,87358
5636,Bonnybridge,2021,48,378204
5637,Bowhouse,2021,48,91000
5638,Buckie,2021,48,NA
5639,Carbarns,2021,48,210989
5640,Cumnock,2021,48,42678
5641,Cupar,2021,48,131622
5642,Dalbeattie,2021,48,72653
5643,Dalmuir,2021,48,184871.333333333
5644,Denny,2021,48,110523
5645,Dunfermline,2021,48,NA
5646,Dunoon,2021,48,30694
5647,East Calder,2021,48,318658
5648,Erskine,2021,48,162510.5
5649,Falkirk,2021,48,365167
5650,Forfar,2021,48,93793
5651,Forres,2021,48,159569
5652,Fort William,2021,48,18660
5653,Fraserburgh,2021,48,72929
5654,Haddington,2021,48,119630
5655,Hamilton,2021,48,125432
5656,Hatton,2021,48,130468.333333333
5657,Hawick,2021,48,98648
5658,Huntly,2021,48,6948
5659,Inverclyde,2021,48,92805.3333333333
5660,Inverurie,2021,48,169833
5661,Ironmill Bay,2021,48,71447
5662,Kinneil,2021,48,NA
5663,Kirkwall,2021,48,15416
5664,Lanark,2021,48,NA
5665,Largs,2021,48,70168.5
5666,Lerwick,2021,48,NA
5667,Lesmahagow,2021,48,126510
5668,Levenmouth,2021,48,50840
5669,Linlithgow,2021,48,387211
5670,Lockerbie,2021,48,NA
5671,Lossiemouth,2021,48,NA
5672,Meadowhead,2021,48,105075
5673,Meadowhead - Kilmarnock HMP,2021,48,22774
5674,Montrose,2021,48,100618
5675,Nairn,2021,48,119229
5676,Newbridge,2021,48,99098
5677,Newburgh,2021,48,31475
5678,Newport & Tayport,2021,48,237783
5679,Nigg,2021,48,154976.666666667
5680,Paisley,2021,48,87706
5681,Persley,2021,48,191887
5682,Perth,2021,48,168187
5683,Peterhead,2021,48,53696
5684,Philipshill,2021,48,175074
5685,Seafield,2021,48,148835.5
5686,Shieldhall,2021,48,151520
5687,Shotts,2021,48,182448
5688,Stevenston,2021,48,46509
5689,Stevenston - Stevenston East,2021,48,20028
5690,Stirling,2021,48,56657
5691,Stornoway,2021,48,4274
5692,Strathaven,2021,48,12868
5693,Thurso,2021,48,103585
5694,Troqueer,2021,48,118241
5695,Whitburn,2021,48,76436
5696,Wick,2021,48,6016
5697,Winchburgh,2021,48,13074
5698,Allanfearn,2020,49,3328.75
5699,Annan,2020,49,0
5700,Carbarns,2020,49,62840
5701,Dalbeattie,2020,49,582
5702,Dalmuir,2020,49,50580
5703,Dalscone,2020,49,3442
5704,Dunfermline,2020,49,62342
5705,Falkirk,2020,49,25709
5706,Fort William,2020,49,2130
5707,Galashiels,2020,49,1195
5708,Hamilton,2020,49,48550
5709,Hatton,2020,49,29775
5710,Hawick,2020,49,10720
5711,Helensburgh,2020,49,12884
5712,Kirkwall,2020,49,0
5713,Lerwick,2020,49,0
5714,Levenmouth,2020,49,67735
5715,Lockerbie,2020,49,222.5
5716,Meadowhead,2020,49,40572.5
5717,Nairn,2020,49,0
5718,Nigg,2020,49,16258
5719,Peebles,2020,49,5026
5720,Philipshill,2020,49,153916.666666667
5721,Seafield,2020,49,57888
5722,Shieldhall,2020,49,58414
5723,Stirling,2020,49,8618
5724,Troqueer,2020,49,3041
5725,Allanfearn,2021,49,88745.75
5726,Allers,2021,49,243833
5727,Alloa,2021,49,94273
5728,Alness,2021,49,75796
5729,Alva,2021,49,42389
5730,Annan,2021,49,2925
5731,Ardoch,2021,49,47761
5732,Armadale,2021,49,283472
5733,Aviemore,2021,49,253544
5734,Banchory,2021,49,29963.5
5735,Banff,2021,49,10955
5736,Bathgate,2021,49,41578
5737,Blackburn,2021,49,128640.5
5738,Blackridge,2021,49,89667
5739,Blackwood,2021,49,13138
5740,Blairgowrie,2021,49,31615
5741,Boness,2021,49,145200.5
5742,Bonnybridge,2021,49,108920
5743,Bothwellbank,2021,49,44827
5744,Bowhouse,2021,49,39471.5
5745,Buckie,2021,49,38556
5746,Carbarns,2021,49,110398.333333333
5747,Coldstream,2021,49,8435
5748,Cumnock,2021,49,117505
5749,Cupar,2021,49,32120
5750,Dalbeattie,2021,49,NA
5751,Dalmuir,2021,49,133572.333333333
5752,Dalmuir - Auchinairn (6298),2021,49,78173
5753,Dalmuir - Auchinairn (6330),2021,49,5452
5754,Denny,2021,49,164660
5755,Dunbar,2021,49,211835
5756,Dunblane,2021,49,25193
5757,Dunfermline,2021,49,236571.5
5758,Dunnswood,2021,49,NA
5759,Dunoon,2021,49,23882
5760,Duns,2021,49,181257
5761,East Calder,2021,49,157083.333333333
5762,Ellon,2021,49,96078.5
5763,Erskine,2021,49,121552
5764,Eyemouth,2021,49,24320
5765,Falkirk,2021,49,107679.666666667
5766,Fauldhouse,2021,49,54679
5767,Forfar,2021,49,68822
5768,Forres,2021,49,40395
5769,Fort William,2021,49,36460.5
5770,Fraserburgh,2021,49,39897.5
5771,Galashiels,2021,49,13111.5
5772,Girvan,2021,49,119519
5773,Guardbridge,2021,49,21302
5774,Haddington,2021,49,123779.5
5775,Hamilton,2021,49,126243.5
5776,Harthill,2021,49,167777
5777,Hatton,2021,49,89774.25
5778,Hatton - Fintry East,2021,49,51338
5779,Hatton - Fintry North,2021,49,58456
5780,Hatton - Fintry West,2021,49,22277
5781,Hawick,2021,49,68833
5782,Helensburgh,2021,49,106599
5783,Huntly,2021,49,11625.5
5784,Inverclyde,2021,49,68415.5
5785,Inverclyde - Gourock,2021,49,38504
5786,Inverurie,2021,49,33250
5787,Ironmill Bay,2021,49,98402.5
5788,Jedburgh,2021,49,43959.5
5789,Kelso,2021,49,40836
5790,Kinneil,2021,49,119223
5791,Kirkcaldy,2021,49,183763
5792,Kirkwall,2021,49,8040
5793,Lanark,2021,49,NA
5794,Langholm,2021,49,5571
5795,Largs,2021,49,39608
5796,Lerwick,2021,49,NA
5797,Lesmahagow,2021,49,0
5798,Levenmouth,2021,49,124136.666666667
5799,Linlithgow,2021,49,244575.5
5800,Loch Ryan,2021,49,2576
5801,Lockerbie,2021,49,12476.5
5802,Lossiemouth,2021,49,NA
5803,Maybole,2021,49,137081
5804,Meadowhead,2021,49,71640.75
5805,Meadowhead - Kilmarnock HMP,2021,49,11707.5
5806,Montrose,2021,49,31676
5807,Nairn,2021,49,NA
5808,Neilston,2021,49,NA
5809,New Cumnock,2021,49,62919
5810,Newbridge,2021,49,118374.666666667
5811,Newburgh,2021,49,90933
5812,Newport & Tayport,2021,49,16563
5813,Newtown St Boswell,2021,49,14934.5
5814,Nigg,2021,49,77817.3333333333
5815,Oban,2021,49,22122.5
5816,Paisley,2021,49,61776
5817,Paisley - Brediland,2021,49,12024
5818,Peebles,2021,49,22306
5819,Persley,2021,49,87794
5820,Perth,2021,49,97332.6666666667
5821,Peterhead,2021,49,41341
5822,Philipshill,2021,49,95878
5823,Seafield,2021,49,125654.75
5824,Seafield - Cockenzie,2021,49,24577
5825,Seafield - Craigmillar,2021,49,41904
5826,Seafield - Muirhouse,2021,49,81047
5827,Seafield - Restalrig,2021,49,NA
5828,Selkirk,2021,49,8305
5829,Shieldhall,2021,49,64978.25
5830,Shieldhall - Barrhead,2021,49,246063
5831,Shieldhall - Gorbals,2021,49,17048
5832,Shieldhall - Pollockshields West,2021,49,18194
5833,Shotts,2021,49,77617
5834,Skellyton,2021,49,138156
5835,Springfield,2021,49,76783
5836,St Andrews,2021,49,41433
5837,St Andrews - University (2979),2021,49,48.5
5838,St Andrews - University (4964),2021,49,9183
5839,Stevenston,2021,49,65813
5840,Stevenston - Stevenston East,2021,49,30186
5841,Stevenston - Stevenston West,2021,49,5236
5842,Stirling,2021,49,39666.6666666667
5843,Stirling - University,2021,49,189
5844,Stonehouse,2021,49,81022
5845,Stornoway,2021,49,NA
5846,Thurso,2021,49,15948
5847,Tillicoultry,2021,49,81720.5
5848,Troqueer,2021,49,47859
5849,Turriff,2021,49,5180
5850,Whitburn,2021,49,89219.3333333333
5851,Wick,2021,49,17106
5852,Winchburgh,2021,49,123804
5853,Allanfearn,2020,50,1607.5
5854,Annan,2020,50,0
5855,Carbarns,2020,50,88571.75
5856,Dalbeattie,2020,50,0
5857,Dalmuir,2020,50,35463
5858,Dalscone,2020,50,0
5859,Dunfermline,2020,50,24544
5860,Falkirk,2020,50,2889
5861,Fort William,2020,50,1847
5862,Galashiels,2020,50,0
5863,Hamilton,2020,50,74247
5864,Hatton,2020,50,22938
5865,Hawick,2020,50,46942
5866,Kirkwall,2020,50,230.666666666667
5867,Lerwick,2020,50,0
5868,Levenmouth,2020,50,18589.25
5869,Lockerbie,2020,50,1350
5870,Nairn,2020,50,0
5871,Nigg,2020,50,34455
5872,Peebles,2020,50,4847
5873,Philipshill,2020,50,21854.5
5874,Seafield,2020,50,27505
5875,Shieldhall,2020,50,48916.4
5876,Stirling,2020,50,2468
5877,Stornoway,2020,50,0
5878,Troqueer,2020,50,5246
5879,Allanfearn,2021,50,73765.5
5880,Allers,2021,50,249906
5881,Alloa,2021,50,74396
5882,Alness,2021,50,14795.5
5883,Alva,2021,50,120936
5884,Annan,2021,50,42869
5885,Ardoch,2021,50,18601
5886,Aviemore,2021,50,493475
5887,Banchory,2021,50,118184
5888,Banff,2021,50,90976
5889,Bathgate,2021,50,91251.5
5890,Blackburn,2021,50,88529
5891,Blackridge,2021,50,123721
5892,Blackwood,2021,50,227841
5893,Blairgowrie,2021,50,41212
5894,Boness,2021,50,169957
5895,Bonnybridge,2021,50,144762
5896,Bothwellbank,2021,50,259310
5897,Bowhouse,2021,50,106796
5898,Buckie,2021,50,28464
5899,Carbarns,2021,50,321003.666666667
5900,Coldstream,2021,50,547424
5901,Cumnock,2021,50,30909
5902,Cupar,2021,50,103515.5
5903,Dalbeattie,2021,50,82204
5904,Dalmuir,2021,50,201722
5905,Dalmuir - Auchinairn (6298),2021,50,114947
5906,Dalmuir - Auchinairn (6330),2021,50,122806
5907,Denny,2021,50,128729
5908,Dunbar,2021,50,130688
5909,Dunblane,2021,50,136810
5910,Dunfermline,2021,50,291055.666666667
5911,Dunnswood,2021,50,19173
5912,Dunoon,2021,50,72289
5913,Duns,2021,50,59873
5914,East Calder,2021,50,477803.5
5915,Ellon,2021,50,47387
5916,Erskine,2021,50,196922.333333333
5917,Eyemouth,2021,50,37410
5918,Fairlie,2021,50,33808
5919,Falkirk,2021,50,229483.666666667
5920,Fauldhouse,2021,50,147889
5921,Forfar,2021,50,66148
5922,Forres,2021,50,243175.5
5923,Fraserburgh,2021,50,37287
5924,Galashiels,2021,50,68354
5925,Girvan,2021,50,60902
5926,Guardbridge,2021,50,114117.5
5927,Haddington,2021,50,NA
5928,Hamilton,2021,50,298334.666666667
5929,Harthill,2021,50,971671
5930,Hatton,2021,50,180057.75
5931,Hatton - Fintry East,2021,50,51441
5932,Hatton - Fintry North,2021,50,43627
5933,Hatton - Fintry West,2021,50,1138524.5
5934,Helensburgh,2021,50,48959
5935,Huntly,2021,50,180475
5936,Inverclyde,2021,50,130700.333333333
5937,Inverclyde - Gourock,2021,50,25111.5
5938,Inverurie,2021,50,145362
5939,Ironmill Bay,2021,50,63250.5
5940,Kelso,2021,50,220036
5941,Kinneil,2021,50,402984.666666667
5942,Kirkcaldy,2021,50,285955.333333333
5943,Kirkwall,2021,50,4584
5944,Lanark,2021,50,NA
5945,Langholm,2021,50,9890
5946,Largs,2021,50,55971
5947,Lerwick,2021,50,8393.5
5948,Lesmahagow,2021,50,76005
5949,Levenmouth,2021,50,230410.666666667
5950,Linlithgow,2021,50,161438.5
5951,Loch Ryan,2021,50,15001.5
5952,Lockerbie,2021,50,58903
5953,Lossiemouth,2021,50,NA
5954,Mauldslie,2021,50,75454
5955,Meadowhead,2021,50,103313.25
5956,Meadowhead - Kilmarnock HMP,2021,50,7535
5957,Montrose,2021,50,22190.5
5958,Nairn,2021,50,31833
5959,New Cumnock,2021,50,19273
5960,Newbridge,2021,50,261806.5
5961,Newburgh,2021,50,78647.5
5962,Newport & Tayport,2021,50,161006.5
5963,Newtown St Boswell,2021,50,4724.5
5964,Nigg,2021,50,174896
5965,Paisley,2021,50,189719.5
5966,Paisley - Blackhall,2021,50,131195.5
5967,Paisley - Brediland,2021,50,1138.5
5968,Penicuik,2021,50,243452
5969,Persley,2021,50,119445
5970,Perth,2021,50,121053.5
5971,Peterhead,2021,50,69042
5972,Philipshill,2021,50,278825
5973,Sanquhar,2021,50,11759
5974,Seafield,2021,50,384442.5
5975,Seafield - Cockenzie,2021,50,28044.5
5976,Seafield - Craigmillar,2021,50,70171.5
5977,Seafield - Muirhouse,2021,50,52657
5978,Seafield - Restalrig,2021,50,458335
5979,Shieldhall,2021,50,136395.5
5980,Shieldhall - Barrhead,2021,50,355247
5981,Shieldhall - Gorbals,2021,50,87993
5982,Shieldhall - Pollockshields West,2021,50,30017.5
5983,Shotts,2021,50,291463
5984,Skellyton,2021,50,509829
5985,Springfield,2021,50,723177.5
5986,St Andrews,2021,50,103447
5987,St Andrews - University (2979),2021,50,22831.5
5988,St Andrews - University (4964),2021,50,72420
5989,Stevenston,2021,50,52467.5
5990,Stevenston - Stevenston East,2021,50,156040
5991,Stevenston - Stevenston West,2021,50,140078.5
5992,Stirling,2021,50,187627.5
5993,Stirling - University,2021,50,63
5994,Stonehouse,2021,50,115769
5995,Stornoway,2021,50,NA
5996,Strathaven,2021,50,19176
5997,Swinstie,2021,50,32664
5998,Thurso,2021,50,9375.5
5999,Tillicoultry,2021,50,52195
6000,Troqueer,2021,50,256381
6001,Whitburn,2021,50,154571
6002,Wick,2021,50,53227.5
6003,Winchburgh,2021,50,334331
6004,Allanfearn,2020,51,3919.5
6005,Alloa,2020,51,28652
6006,Armadale,2020,51,12986
6007,Bathgate,2020,51,38394
6008,Blackburn,2020,51,4447
6009,Blackridge,2020,51,2065
6010,Carbarns,2020,51,57628
6011,Dalbeattie,2020,51,0
6012,Dalmuir,2020,51,16017
6013,Dalscone,2020,51,2592
6014,Dunfermline,2020,51,44877
6015,East Calder,2020,51,195137
6016,Falkirk,2020,51,17292
6017,Fauldhouse,2020,51,25551
6018,Galashiels,2020,51,2214
6019,Hamilton,2020,51,33453
6020,Hawick,2020,51,14559
6021,Inverclyde,2020,51,18141
6022,Kirkwall,2020,51,0
6023,Lerwick,2020,51,0
6024,Levenmouth,2020,51,20919.3333333333
6025,Linlithgow,2020,51,12650
6026,Lockerbie,2020,51,2173
6027,Meadowhead,2020,51,36411
6028,Nairn,2020,51,0
6029,Nigg,2020,51,28570
6030,Peebles,2020,51,2234
6031,Philipshill,2020,51,47530
6032,Seafield,2020,51,23828
6033,Shieldhall,2020,51,16515.3333333333
6034,Stirling,2020,51,2127
6035,Troqueer,2020,51,1667
6036,Whitburn,2020,51,53694
6037,Winchburgh,2020,51,6595
6038,Allanfearn,2021,51,191008
6039,Alloa,2021,51,NA
6040,Annan,2021,51,43924
6041,Banchory,2021,51,NA
6042,Banff,2021,51,190860
6043,Bathgate,2021,51,282818
6044,Blackburn,2021,51,236362
6045,Blackridge,2021,51,NA
6046,Blairgowrie,2021,51,NA
6047,Bothwellbank,2021,51,750128
6048,Carbarns,2021,51,723058
6049,Dalbeattie,2021,51,444036
6050,Dalmuir,2021,51,551863
6051,Dunfermline,2021,51,452435
6052,East Calder,2021,51,332039
6053,Erskine,2021,51,458950
6054,Falkirk,2021,51,287635
6055,Forfar,2021,51,96149
6056,Fort William,2021,51,70678
6057,Galashiels,2021,51,37400
6058,Girvan,2021,51,57930
6059,Hamilton,2021,51,510565
6060,Harthill,2021,51,239482
6061,Hatton,2021,51,274004
6062,Hawick,2021,51,563428
6063,Helensburgh,2021,51,172661
6064,Kirkcaldy,2021,51,291605
6065,Levenmouth,2021,51,364916
6066,Linlithgow,2021,51,715235
6067,Lockerbie,2021,51,267439
6068,Mauldslie,2021,51,912198
6069,Maybole,2021,51,335410
6070,Meadowhead,2021,51,181318
6071,Montrose,2021,51,124611
