"","name","location_name","flow_rate","population_served","time","system_setting","sampling_frequency","institution_type","N1","N1_presence","N1_limit","N1_unit","Longitude","Latitude"
"3134","UK_SC_Site111_S7","Kinneil, Forth Valley, Scotland, GB",NA,32289,1636934400000,"sewershed","","",159931,"presence",1316,"gc/L",-3.6759405,56.0140357
"3135","UK_SC_Site111_S8","Kinneil, Forth Valley, Scotland, GB",NA,32289,1637107200000,"sewershed","","",155851,"presence",1316,"gc/L",-3.6759405,56.0140357
"3136","UK_SC_Site111_S9","Kinneil, Forth Valley, Scotland, GB",NA,32289,1.63728e+12,"sewershed","","",449720,"presence",1316,"gc/L",-3.6759405,56.0140357
"3137","UK_SC_Site111_S10","Kinneil, Forth Valley, Scotland, GB",NA,32289,1637539200000,"sewershed","","",269382,"presence",1316,"gc/L",-3.6759405,56.0140357
"3138","UK_SC_Site111_S11","Kinneil, Forth Valley, Scotland, GB",NA,32289,1.637712e+12,"sewershed","","",279162,"presence",1316,"gc/L",-3.6759405,56.0140357
"3139","UK_SC_Site111_S12","Kinneil, Forth Valley, Scotland, GB",NA,32289,1638748800000,"sewershed","","",140051,"presence",1316,"gc/L",-3.6759405,56.0140357
"3140","UK_SC_Site111_S13","Kinneil, Forth Valley, Scotland, GB",NA,32289,1638921600000,"sewershed","","",86657,"presence",1316,"gc/L",-3.6759405,56.0140357
"3141","UK_SC_Site111_S14","Kinneil, Forth Valley, Scotland, GB",NA,32289,1639094400000,"sewershed","","",130962,"presence",1316,"gc/L",-3.6759405,56.0140357
"3142","UK_SC_Site111_S15","Kinneil, Forth Valley, Scotland, GB",NA,32289,1639353600000,"sewershed","","",183656,"presence",1316,"gc/L",-3.6759405,56.0140357
"3143","UK_SC_Site111_S16","Kinneil, Forth Valley, Scotland, GB",NA,32289,1639526400000,"sewershed","","",612146,"presence",1316,"gc/L",-3.6759405,56.0140357
"3144","UK_SC_Site111_S17","Kinneil, Forth Valley, Scotland, GB",NA,32289,1639699200000,"sewershed","","",413153,"presence",1316,"gc/L",-3.6759405,56.0140357
"3145","UK_SC_Site111_S18","Kinneil, Forth Valley, Scotland, GB",NA,32289,1641340800000,"sewershed","","",56923,"presence",1316,"gc/L",-3.6759405,56.0140357
"3146","UK_SC_Site100_S1","Stirling, Forth Valley, Scotland, GB",NA,48428,1593475200000,"sewershed","","",0,"absence",1316,"gc/L",-3.96179,56.13332
"3147","UK_SC_Site100_S2","Stirling, Forth Valley, Scotland, GB",NA,48428,1596758400000,"sewershed","","",0,"absence",1316,"gc/L",-3.96179,56.13332
"3148","UK_SC_Site100_S3","Stirling, Forth Valley, Scotland, GB",NA,48428,1597363200000,"sewershed","","",0,"absence",1316,"gc/L",-3.96179,56.13332
"3149","UK_SC_Site100_S4","Stirling, Forth Valley, Scotland, GB",NA,48428,1597795200000,"sewershed","","",0,"absence",1316,"gc/L",-3.96179,56.13332
"3150","UK_SC_Site100_S5","Stirling, Forth Valley, Scotland, GB",NA,48428,1598313600000,"sewershed","","",658,"presence",1316,"gc/L",-3.96179,56.13332
"3151","UK_SC_Site100_S6","Stirling, Forth Valley, Scotland, GB",NA,48428,1598918400000,"sewershed","","",0,"absence",1316,"gc/L",-3.96179,56.13332
"3152","UK_SC_Site100_S7","Stirling, Forth Valley, Scotland, GB",NA,48428,1599436800000,"sewershed","","",0,"absence",1316,"gc/L",-3.96179,56.13332
"3153","UK_SC_Site100_S8","Stirling, Forth Valley, Scotland, GB",NA,48428,1600387200000,"sewershed","","",0,"absence",1316,"gc/L",-3.96179,56.13332
"3154","UK_SC_Site100_S9","Stirling, Forth Valley, Scotland, GB",NA,48428,1600819200000,"sewershed","","",3972,"presence",1316,"gc/L",-3.96179,56.13332
"3155","UK_SC_Site100_S10","Stirling, Forth Valley, Scotland, GB",NA,48428,1601596800000,"sewershed","","",10892,"presence",1316,"gc/L",-3.96179,56.13332
"3156","UK_SC_Site100_S11","Stirling, Forth Valley, Scotland, GB",NA,48428,1601942400000,"sewershed","","",0,"absence",1316,"gc/L",-3.96179,56.13332
"3157","UK_SC_Site100_S12","Stirling, Forth Valley, Scotland, GB",NA,48428,1603065600000,"sewershed","","",4552,"presence",1316,"gc/L",-3.96179,56.13332
"3158","UK_SC_Site100_S13","Stirling, Forth Valley, Scotland, GB",NA,48428,1603929600000,"sewershed","","",73967,"presence",1316,"gc/L",-3.96179,56.13332
"3159","UK_SC_Site100_S14","Stirling, Forth Valley, Scotland, GB",NA,48428,1604275200000,"sewershed","","",658,"presence",1316,"gc/L",-3.96179,56.13332
"3160","UK_SC_Site100_S15","Stirling, Forth Valley, Scotland, GB",NA,48428,1605052800000,"sewershed","","",4030,"presence",1316,"gc/L",-3.96179,56.13332
"3161","UK_SC_Site100_S16","Stirling, Forth Valley, Scotland, GB",NA,48428,1606435200000,"sewershed","","",15486,"presence",1316,"gc/L",-3.96179,56.13332
"3162","UK_SC_Site100_S17","Stirling, Forth Valley, Scotland, GB",NA,48428,1606953600000,"sewershed","","",8618,"presence",1316,"gc/L",-3.96179,56.13332
"3163","UK_SC_Site100_S18","Stirling, Forth Valley, Scotland, GB",NA,48428,1607299200000,"sewershed","","",2468,"presence",1316,"gc/L",-3.96179,56.13332
"3164","UK_SC_Site100_S19","Stirling, Forth Valley, Scotland, GB",NA,48428,1607990400000,"sewershed","","",658,"presence",1316,"gc/L",-3.96179,56.13332
"3165","UK_SC_Site100_S20","Stirling, Forth Valley, Scotland, GB",NA,48428,1609891200000,"sewershed","","",18503,"presence",1316,"gc/L",-3.96179,56.13332
"3166","UK_SC_Site100_S21","Stirling, Forth Valley, Scotland, GB",NA,48428,1610323200000,"sewershed","","",34342,"presence",1316,"gc/L",-3.96179,56.13332
"3167","UK_SC_Site100_S22","Stirling, Forth Valley, Scotland, GB",NA,48428,1611273600000,"sewershed","","",7932,"presence",1316,"gc/L",-3.96179,56.13332
"3168","UK_SC_Site100_S23","Stirling, Forth Valley, Scotland, GB",NA,48428,1611705600000,"sewershed","","",4116,"presence",1316,"gc/L",-3.96179,56.13332
"3169","UK_SC_Site100_S24","Stirling, Forth Valley, Scotland, GB",NA,48428,1612137600000,"sewershed","","",82628,"presence",1316,"gc/L",-3.96179,56.13332
"3170","UK_SC_Site100_S25","Stirling, Forth Valley, Scotland, GB",NA,48428,1612742400000,"sewershed","","",10546,"presence",1316,"gc/L",-3.96179,56.13332
"3171","UK_SC_Site100_S26","Stirling, Forth Valley, Scotland, GB",NA,48428,1613692800000,"sewershed","","",7106,"presence",1316,"gc/L",-3.96179,56.13332
"3172","UK_SC_Site100_S27","Stirling, Forth Valley, Scotland, GB",NA,48428,1614556800000,"sewershed","","",8006,"presence",1316,"gc/L",-3.96179,56.13332
"3173","UK_SC_Site100_S28","Stirling, Forth Valley, Scotland, GB",NA,48428,1615161600000,"sewershed","","",31668,"presence",1316,"gc/L",-3.96179,56.13332
"3174","UK_SC_Site100_S29","Stirling, Forth Valley, Scotland, GB",NA,48428,1615766400000,"sewershed","","",3697,"presence",1316,"gc/L",-3.96179,56.13332
"3175","UK_SC_Site100_S30","Stirling, Forth Valley, Scotland, GB",NA,48428,1616371200000,"sewershed","","",17555,"presence",1316,"gc/L",-3.96179,56.13332
"3176","UK_SC_Site100_S31","Stirling, Forth Valley, Scotland, GB",NA,48428,1617062400000,"sewershed","","",5205,"presence",1316,"gc/L",-3.96179,56.13332
"3177","UK_SC_Site100_S32","Stirling, Forth Valley, Scotland, GB",NA,48428,1617580800000,"sewershed","","",16410,"presence",1316,"gc/L",-3.96179,56.13332
"3178","UK_SC_Site100_S33","Stirling, Forth Valley, Scotland, GB",NA,48428,1618358400000,"sewershed","","",4511,"presence",1316,"gc/L",-3.96179,56.13332
"3179","UK_SC_Site100_S34","Stirling, Forth Valley, Scotland, GB",NA,48428,1619395200000,"sewershed","","",658,"presence",1316,"gc/L",-3.96179,56.13332
"3180","UK_SC_Site100_S35","Stirling, Forth Valley, Scotland, GB",NA,48428,1620086400000,"sewershed","","",2496,"presence",1316,"gc/L",-3.96179,56.13332
"3181","UK_SC_Site100_S36","Stirling, Forth Valley, Scotland, GB",NA,48428,1620950400000,"sewershed","","",6292,"presence",1316,"gc/L",-3.96179,56.13332
"3182","UK_SC_Site100_S37","Stirling, Forth Valley, Scotland, GB",NA,48428,1621555200000,"sewershed","","",658,"presence",1316,"gc/L",-3.96179,56.13332
"3183","UK_SC_Site100_S38","Stirling, Forth Valley, Scotland, GB",NA,48428,1621987200000,"sewershed","","",1557,"presence",1316,"gc/L",-3.96179,56.13332
"3184","UK_SC_Site100_S39","Stirling, Forth Valley, Scotland, GB",NA,48428,1622419200000,"sewershed","","",6533,"presence",1316,"gc/L",-3.96179,56.13332
"3185","UK_SC_Site100_S40","Stirling, Forth Valley, Scotland, GB",NA,48428,1623196800000,"sewershed","","",1855,"presence",1316,"gc/L",-3.96179,56.13332
"3186","UK_SC_Site100_S41","Stirling, Forth Valley, Scotland, GB",NA,48428,1623801600000,"sewershed","","",7662,"presence",1316,"gc/L",-3.96179,56.13332
"3187","UK_SC_Site100_S42","Stirling, Forth Valley, Scotland, GB",NA,48428,1624233600000,"sewershed","","",1360,"presence",1316,"gc/L",-3.96179,56.13332
"3188","UK_SC_Site100_S43","Stirling, Forth Valley, Scotland, GB",NA,48428,1625011200000,"sewershed","","",26966,"presence",1316,"gc/L",-3.96179,56.13332
"3189","UK_SC_Site100_S44","Stirling, Forth Valley, Scotland, GB",NA,48428,1.625616e+12,"sewershed","","",74583,"presence",1316,"gc/L",-3.96179,56.13332
"3190","UK_SC_Site100_S45","Stirling, Forth Valley, Scotland, GB",NA,48428,1.626912e+12,"sewershed","","",32205,"presence",1316,"gc/L",-3.96179,56.13332
"3191","UK_SC_Site100_S46","Stirling, Forth Valley, Scotland, GB",NA,48428,1627516800000,"sewershed","","",34167,"presence",1316,"gc/L",-3.96179,56.13332
"3192","UK_SC_Site100_S47","Stirling, Forth Valley, Scotland, GB",NA,48428,1.628208e+12,"sewershed","","",38555,"presence",1316,"gc/L",-3.96179,56.13332
"3193","UK_SC_Site100_S48","Stirling, Forth Valley, Scotland, GB",NA,48428,1628812800000,"sewershed","","",18828,"presence",1316,"gc/L",-3.96179,56.13332
"3194","UK_SC_Site100_S49","Stirling, Forth Valley, Scotland, GB",NA,48428,1630022400000,"sewershed","","",106778,"presence",1316,"gc/L",-3.96179,56.13332
"3195","UK_SC_Site100_S50","Stirling, Forth Valley, Scotland, GB",NA,48428,1630627200000,"sewershed","","",18168,"presence",1316,"gc/L",-3.96179,56.13332
"3196","UK_SC_Site100_S51","Stirling, Forth Valley, Scotland, GB",NA,48428,1.631232e+12,"sewershed","","",82752,"presence",1316,"gc/L",-3.96179,56.13332
"3197","UK_SC_Site100_S52","Stirling, Forth Valley, Scotland, GB",NA,48428,1631577600000,"sewershed","","",77862,"presence",1316,"gc/L",-3.96179,56.13332
"3198","UK_SC_Site100_S53","Stirling, Forth Valley, Scotland, GB",NA,48428,1632268800000,"sewershed","","",31167,"presence",1316,"gc/L",-3.96179,56.13332
"3199","UK_SC_Site100_S54","Stirling, Forth Valley, Scotland, GB",NA,48428,1632873600000,"sewershed","","",20132,"presence",1316,"gc/L",-3.96179,56.13332
"3200","UK_SC_Site100_S55","Stirling, Forth Valley, Scotland, GB",NA,48428,1.633392e+12,"sewershed","","",33062,"presence",1316,"gc/L",-3.96179,56.13332
"3201","UK_SC_Site100_S56","Stirling, Forth Valley, Scotland, GB",NA,48428,1634083200000,"sewershed","","",38773,"presence",1316,"gc/L",-3.96179,56.13332
"3202","UK_SC_Site100_S57","Stirling, Forth Valley, Scotland, GB",NA,48428,1.634256e+12,"sewershed","","",41707,"presence",1316,"gc/L",-3.96179,56.13332
"3203","UK_SC_Site100_S58","Stirling, Forth Valley, Scotland, GB",NA,48428,1.634688e+12,"sewershed","","",11502,"presence",1316,"gc/L",-3.96179,56.13332
"3204","UK_SC_Site100_S59","Stirling, Forth Valley, Scotland, GB",NA,48428,1635379200000,"sewershed","","",20490,"presence",1316,"gc/L",-3.96179,56.13332
"3205","UK_SC_Site100_S60","Stirling, Forth Valley, Scotland, GB",NA,48428,1635724800000,"sewershed","","",10259,"presence",1316,"gc/L",-3.96179,56.13332
"3206","UK_SC_Site100_S61","Stirling, Forth Valley, Scotland, GB",NA,48428,1635897600000,"sewershed","","",18965,"presence",1316,"gc/L",-3.96179,56.13332
"3207","UK_SC_Site100_S62","Stirling, Forth Valley, Scotland, GB",NA,48428,1636070400000,"sewershed","","",13605,"presence",1316,"gc/L",-3.96179,56.13332
"3208","UK_SC_Site100_S63","Stirling, Forth Valley, Scotland, GB",NA,48428,1636329600000,"sewershed","","",84335,"presence",1316,"gc/L",-3.96179,56.13332
"3209","UK_SC_Site100_S64","Stirling, Forth Valley, Scotland, GB",NA,48428,1636502400000,"sewershed","","",22740,"presence",1316,"gc/L",-3.96179,56.13332
"3210","UK_SC_Site100_S65","Stirling, Forth Valley, Scotland, GB",NA,48428,1636675200000,"sewershed","","",42052,"presence",1316,"gc/L",-3.96179,56.13332
"3211","UK_SC_Site100_S66","Stirling, Forth Valley, Scotland, GB",NA,48428,1636934400000,"sewershed","","",75050,"presence",1316,"gc/L",-3.96179,56.13332
"3212","UK_SC_Site100_S67","Stirling, Forth Valley, Scotland, GB",NA,48428,1637020800000,"sewershed","","",71037,"presence",1316,"gc/L",-3.96179,56.13332
"3213","UK_SC_Site100_S68","Stirling, Forth Valley, Scotland, GB",NA,48428,1637107200000,"sewershed","","",70526,"presence",1316,"gc/L",-3.96179,56.13332
"3214","UK_SC_Site100_S69","Stirling, Forth Valley, Scotland, GB",NA,48428,1637539200000,"sewershed","","",68402,"presence",1316,"gc/L",-3.96179,56.13332
"3215","UK_SC_Site100_S70","Stirling, Forth Valley, Scotland, GB",NA,48428,1.637712e+12,"sewershed","","",51556,"presence",1316,"gc/L",-3.96179,56.13332
"3216","UK_SC_Site100_S71","Stirling, Forth Valley, Scotland, GB",NA,48428,1638316800000,"sewershed","","",56657,"presence",1316,"gc/L",-3.96179,56.13332
"3217","UK_SC_Site100_S72","Stirling, Forth Valley, Scotland, GB",NA,48428,1638748800000,"sewershed","","",82796,"presence",1316,"gc/L",-3.96179,56.13332
"3218","UK_SC_Site100_S73","Stirling, Forth Valley, Scotland, GB",NA,48428,1638921600000,"sewershed","","",11908,"presence",1316,"gc/L",-3.96179,56.13332
"3219","UK_SC_Site100_S74","Stirling, Forth Valley, Scotland, GB",NA,48428,1639094400000,"sewershed","","",24297,"presence",1316,"gc/L",-3.96179,56.13332
"3220","UK_SC_Site100_S75","Stirling, Forth Valley, Scotland, GB",NA,48428,1639526400000,"sewershed","","",157338,"presence",1316,"gc/L",-3.96179,56.13332
"3221","UK_SC_Site100_S76","Stirling, Forth Valley, Scotland, GB",NA,48428,1639699200000,"sewershed","","",217917,"presence",1316,"gc/L",-3.96179,56.13332
"3222","UK_SC_Site100_S77","Stirling, Forth Valley, Scotland, GB",NA,48428,1639958400000,"sewershed","","",234023,"presence",1316,"gc/L",-3.96179,56.13332
"3223","UK_SC_Site100_S78","Stirling, Forth Valley, Scotland, GB",NA,48428,1.640736e+12,"sewershed","","",267164,"presence",1316,"gc/L",-3.96179,56.13332
"3224","UK_SC_Site100_S79","Stirling, Forth Valley, Scotland, GB",NA,48428,1641254400000,"sewershed","","",23858,"presence",1316,"gc/L",-3.96179,56.13332
"3225","UK_SC_Site100_S80","Stirling, Forth Valley, Scotland, GB",NA,48428,1641340800000,"sewershed","","",28215,"presence",1316,"gc/L",-3.96179,56.13332
"3226","UK_SC_Site100_S81","Stirling, Forth Valley, Scotland, GB",NA,48428,1641513600000,"sewershed","","",18439,"presence",1316,"gc/L",-3.96179,56.13332
"3227","UK_SC_Site100_S82","Stirling, Forth Valley, Scotland, GB",NA,48428,1641772800000,"sewershed","","",147126,"presence",1316,"gc/L",-3.96179,56.13332
"3228","UK_SC_Site100_S83","Stirling, Forth Valley, Scotland, GB",NA,48428,1641945600000,"sewershed","","",30416,"presence",1316,"gc/L",-3.96179,56.13332
"3229","UK_SC_Site105_S1","Tillicoultry, Forth Valley, Scotland, GB",NA,6253,1613606400000,"sewershed","","",237963,"presence",1316,"gc/L",-3.74205,56.15326
"3230","UK_SC_Site105_S2","Tillicoultry, Forth Valley, Scotland, GB",NA,6253,1613692800000,"sewershed","","",203706,"presence",1316,"gc/L",-3.74205,56.15326
"3231","UK_SC_Site105_S3","Tillicoultry, Forth Valley, Scotland, GB",NA,6253,1.613952e+12,"sewershed","","",6757,"presence",1316,"gc/L",-3.74205,56.15326
"3232","UK_SC_Site105_S4","Tillicoultry, Forth Valley, Scotland, GB",NA,6253,1614038400000,"sewershed","","",44210,"presence",1316,"gc/L",-3.74205,56.15326
"3233","UK_SC_Site105_S5","Tillicoultry, Forth Valley, Scotland, GB",NA,6253,1614556800000,"sewershed","","",40916,"presence",1316,"gc/L",-3.74205,56.15326
"3234","UK_SC_Site105_S6","Tillicoultry, Forth Valley, Scotland, GB",NA,6253,1614643200000,"sewershed","","",3669,"presence",1316,"gc/L",-3.74205,56.15326
"3235","UK_SC_Site105_S7","Tillicoultry, Forth Valley, Scotland, GB",NA,6253,1615161600000,"sewershed","","",3161,"presence",1316,"gc/L",-3.74205,56.15326
"3236","UK_SC_Site105_S8","Tillicoultry, Forth Valley, Scotland, GB",NA,6253,1.615248e+12,"sewershed","","",2548,"presence",1316,"gc/L",-3.74205,56.15326
"3237","UK_SC_Site105_S9","Tillicoultry, Forth Valley, Scotland, GB",NA,6253,1615766400000,"sewershed","","",3507,"presence",1316,"gc/L",-3.74205,56.15326
"3238","UK_SC_Site105_S10","Tillicoultry, Forth Valley, Scotland, GB",NA,6253,1615852800000,"sewershed","","",5465,"presence",1316,"gc/L",-3.74205,56.15326
"3239","UK_SC_Site105_S11","Tillicoultry, Forth Valley, Scotland, GB",NA,6253,1616371200000,"sewershed","","",4869,"presence",1316,"gc/L",-3.74205,56.15326
"3240","UK_SC_Site105_S12","Tillicoultry, Forth Valley, Scotland, GB",NA,6253,1616457600000,"sewershed","","",4762,"presence",1316,"gc/L",-3.74205,56.15326
"3241","UK_SC_Site105_S13","Tillicoultry, Forth Valley, Scotland, GB",NA,6253,1617062400000,"sewershed","","",31417,"presence",1316,"gc/L",-3.74205,56.15326
"3242","UK_SC_Site105_S14","Tillicoultry, Forth Valley, Scotland, GB",NA,6253,1617148800000,"sewershed","","",25974,"presence",1316,"gc/L",-3.74205,56.15326
"3243","UK_SC_Site105_S15","Tillicoultry, Forth Valley, Scotland, GB",NA,6253,1617926400000,"sewershed","","",7370,"presence",1316,"gc/L",-3.74205,56.15326
"3244","UK_SC_Site105_S16","Tillicoultry, Forth Valley, Scotland, GB",NA,6253,1618185600000,"sewershed","","",2751,"presence",1316,"gc/L",-3.74205,56.15326
"3245","UK_SC_Site105_S17","Tillicoultry, Forth Valley, Scotland, GB",NA,6253,1.618272e+12,"sewershed","","",0,"absence",1316,"gc/L",-3.74205,56.15326
"3246","UK_SC_Site105_S18","Tillicoultry, Forth Valley, Scotland, GB",NA,6253,1619481600000,"sewershed","","",658,"presence",1316,"gc/L",-3.74205,56.15326
"3247","UK_SC_Site105_S19","Tillicoultry, Forth Valley, Scotland, GB",NA,6253,1619740800000,"sewershed","","",658,"presence",1316,"gc/L",-3.74205,56.15326
"3248","UK_SC_Site105_S20","Tillicoultry, Forth Valley, Scotland, GB",NA,6253,1620086400000,"sewershed","","",1852,"presence",1316,"gc/L",-3.74205,56.15326
"3249","UK_SC_Site105_S21","Tillicoultry, Forth Valley, Scotland, GB",NA,6253,1620691200000,"sewershed","","",2923,"presence",1316,"gc/L",-3.74205,56.15326
"3250","UK_SC_Site105_S22","Tillicoultry, Forth Valley, Scotland, GB",NA,6253,1621555200000,"sewershed","","",658,"presence",1316,"gc/L",-3.74205,56.15326
"3251","UK_SC_Site105_S23","Tillicoultry, Forth Valley, Scotland, GB",NA,6253,1621900800000,"sewershed","","",658,"presence",1316,"gc/L",-3.74205,56.15326
"3252","UK_SC_Site105_S24","Tillicoultry, Forth Valley, Scotland, GB",NA,6253,1.62216e+12,"sewershed","","",4375,"presence",1316,"gc/L",-3.74205,56.15326
"3253","UK_SC_Site105_S25","Tillicoultry, Forth Valley, Scotland, GB",NA,6253,1622419200000,"sewershed","","",2126,"presence",1316,"gc/L",-3.74205,56.15326
"3254","UK_SC_Site105_S26","Tillicoultry, Forth Valley, Scotland, GB",NA,6253,1622678400000,"sewershed","","",7201,"presence",1316,"gc/L",-3.74205,56.15326
"3255","UK_SC_Site105_S27","Tillicoultry, Forth Valley, Scotland, GB",NA,6253,1.623024e+12,"sewershed","","",12348,"presence",1316,"gc/L",-3.74205,56.15326
"3256","UK_SC_Site105_S28","Tillicoultry, Forth Valley, Scotland, GB",NA,6253,1623283200000,"sewershed","","",175907,"presence",1316,"gc/L",-3.74205,56.15326
"3257","UK_SC_Site105_S29","Tillicoultry, Forth Valley, Scotland, GB",NA,6253,1623628800000,"sewershed","","",9012,"presence",1316,"gc/L",-3.74205,56.15326
"3258","UK_SC_Site105_S30","Tillicoultry, Forth Valley, Scotland, GB",NA,6253,1624492800000,"sewershed","","",75248,"presence",1316,"gc/L",-3.74205,56.15326
"3259","UK_SC_Site105_S31","Tillicoultry, Forth Valley, Scotland, GB",NA,6253,1625011200000,"sewershed","","",12295,"presence",1316,"gc/L",-3.74205,56.15326
"3260","UK_SC_Site105_S32","Tillicoultry, Forth Valley, Scotland, GB",NA,6253,1625529600000,"sewershed","","",48784,"presence",1316,"gc/L",-3.74205,56.15326
"3261","UK_SC_Site105_S33","Tillicoultry, Forth Valley, Scotland, GB",NA,6253,1625702400000,"sewershed","","",23279,"presence",1316,"gc/L",-3.74205,56.15326
"3262","UK_SC_Site105_S34","Tillicoultry, Forth Valley, Scotland, GB",NA,6253,1.626048e+12,"sewershed","","",364863,"presence",1316,"gc/L",-3.74205,56.15326
"3263","UK_SC_Site105_S35","Tillicoultry, Forth Valley, Scotland, GB",NA,6253,1626652800000,"sewershed","","",731601,"presence",1316,"gc/L",-3.74205,56.15326
"3264","UK_SC_Site105_S36","Tillicoultry, Forth Valley, Scotland, GB",NA,6253,1626825600000,"sewershed","","",45817,"presence",1316,"gc/L",-3.74205,56.15326
