,2021-02-15,2021-12-14,2021-11-02,2022-01-17,2021-08-26,2021-01-07,2021-03-30,2020-12-06,2020-08-12,2021-06-23,2021-03-02,2020-10-14,2021-08-18,1899-12-31,2021-09-17,2021-02-09,2020-09-30,2020-06-04,2021-03-25,2020-07-06,2021-12-01,2021-06-08,2020-08-03,2022-01-05,2022-02-04,2021-03-08,2021-06-29,2021-06-10,2021-01-15,2021-09-24,2021-04-16,2021-08-12,2021-02-03,2020-07-27,2021-01-21,2022-01-31,2021-04-08,2021-07-09,2021-07-30,2020-06-10,2020-09-24,2021-05-31,2021-09-08,2021-12-13,2022-01-10,2021-11-05,2020-09-09,2021-02-12,2020-12-01,2021-10-21,2021-04-06,2021-05-12,2021-07-07,2021-09-30,2021-08-02,2020-11-23,2022-01-27,2021-11-18,2020-12-14,2021-05-24,2021-06-03,2021-04-30,2020-08-31,2020-08-08,2021-11-21,2021-07-27,2021-09-14,2021-03-01,2020-11-03,2021-06-19,2021-11-16,2020-10-21,2020-07-03,2021-03-20,2021-12-04,2021-02-22,2021-10-07,2021-09-01,2022-01-19,2020-11-30,2020-12-08,2021-05-19,2020-09-21,2020-10-05,2020-08-26,2020-11-11,2020-09-18,2021-08-09,2020-12-29,2020-06-15,2022-01-13,2021-02-11,2021-12-10,2020-12-02,2021-02-28,2021-07-20,2021-09-13,2021-10-19,2020-11-04,2021-03-06,2021-03-29,2021-06-04,2022-01-20,2020-10-28,2021-05-23,2021-06-14,2021-09-20,2021-10-13,2021-04-12,2021-01-11,2021-05-06,2021-08-16,2021-12-28,2021-03-23,2021-07-12,2021-12-07,2021-11-15,2020-10-22,2020-08-05,2021-11-09,2021-06-30,2020-08-19,2021-04-21,2021-02-27,2021-04-02,2021-10-25,2021-03-10,2020-11-27,2021-08-06,2020-06-23,2020-07-15,2020-09-17,2021-03-31,2021-12-15,2021-11-03,2021-08-27,2020-12-07,2021-01-06,2021-10-08,2020-08-13,2021-07-23,2021-03-05,2021-09-29,2021-01-18,2022-02-09,2021-06-24,2020-06-03,2021-09-10,2020-10-13,2021-06-09,2021-03-24,2021-11-12,2020-07-07,2021-10-14,2022-02-07,2021-09-27,2021-08-11,2022-01-06,2021-04-15,2020-11-09,2020-12-31,2021-07-08,2021-04-09,2020-06-28,2021-01-20,2020-09-25,2020-10-01,2020-08-22,2021-10-01,2021-02-24,2021-09-07,2021-04-22,2020-09-06,2021-04-07,2021-07-06,2021-10-20,2021-03-15,2021-05-13,2021-08-03,2020-06-26,2020-07-10,2021-11-22,2020-12-17,2021-05-27,2021-12-09,2022-01-24,2021-06-21,2021-07-26,2021-09-15,2021-06-18,2020-11-02,2020-10-16,2020-06-06,2021-11-11,2020-10-26,2021-07-16,2021-02-23,2022-01-18,2021-01-08,2021-10-06,2020-09-01,2020-12-09,2021-01-27,2020-09-22,2020-08-25,2020-10-06,2021-10-29,2020-11-12,2020-06-16,2021-08-23,2021-02-10,2022-01-12,2020-12-03,2020-08-17,2021-11-07,2021-05-10,2021-07-05,2021-03-16,2020-11-18,2020-09-28,2020-07-13,2020-09-11,2021-07-19,2020-10-29,2022-01-21,2021-07-29,2021-09-23,2021-05-05,2021-02-04,2021-06-17,2020-06-09,2022-02-03,2021-01-12,2020-10-19,2020-07-20,2021-05-28,2021-12-06,2021-03-22,2021-07-13,2020-10-23,2020-07-01,2020-12-18,2021-04-26,2021-09-03,2021-02-19,2021-10-05,2020-05-28,2020-09-02,2021-02-20,2021-03-11,2021-05-17,2020-08-28,2020-09-16,2021-07-02,2020-06-22,2020-07-14,2020-11-26,2021-12-16,2021-04-28,2021-02-17,2021-08-24,2020-12-04,2021-01-05,2020-08-10,2021-12-20,2021-03-04,2021-09-28,2021-06-25,2021-01-19,2022-02-08,2021-07-22,2020-10-12,2020-11-06,2020-06-02,2021-08-31,2021-05-21,2021-11-24,2020-12-11,2020-07-08,2021-04-14,2020-12-30,2021-02-01,2021-08-10,2021-10-15,2022-01-07,2021-01-17,2021-03-18,2020-10-02,2020-08-21,2020-11-16,2021-01-23,2021-02-25,2021-09-06,2020-09-07,2021-04-23,2021-01-29,2021-03-12,2021-07-01,2021-10-27,2021-05-14,2021-08-04,2020-11-25,2020-07-17,2020-09-15,2020-10-31,2021-05-26,2021-11-23,2021-12-08,2021-06-01,2020-12-16,2022-01-25,2021-09-16,2021-02-08,2021-03-03,2021-08-19,2021-06-22,2020-10-15,2021-11-29,2021-11-10,2021-03-26,2020-10-27,2021-06-28,2021-05-03,2021-06-11,2022-01-04,2021-03-09,2021-02-02,2021-08-13,2021-01-14,2021-10-28,2021-01-26,2020-09-23,2020-08-24,2020-10-07,2020-11-13,2020-06-17,2021-11-04,2021-09-09,2020-09-08,2021-08-20,2022-01-11,2020-08-14,2021-03-17,2021-05-11,2020-12-21,2021-04-05,2020-09-29,2020-11-19,2021-10-22,2020-06-24,2020-09-10,2020-11-20,2021-06-02,2020-12-15,2021-05-25,2021-11-19,2022-01-26,2020-08-09,2021-06-16,2021-01-13,2021-02-05,2021-05-04,2022-02-02,2021-10-11,2022-01-03,2021-09-22,2021-07-28,2020-06-08,2021-04-10,2021-11-17,2022-01-28,2020-06-30,2020-08-07,2020-10-20,2021-07-10,2021-02-18,2021-04-27,2021-10-04,2021-09-02,2020-05-29,2021-02-21,2021-12-19,2020-09-03,2021-01-25,2020-11-10,2021-05-18,2020-09-20,2021-12-17,2021-01-04,2021-11-01,2021-04-29,2022-01-14,2021-08-25,2021-02-16,2020-08-11,2021-10-18,2021-07-21,2021-04-19,2020-07-28,2021-03-07,2020-06-01,2021-11-25,2021-06-07,2021-08-30,2021-05-20,2020-12-10,2021-09-21,2021-04-13,2022-02-01,2021-12-29,2021-06-15,2021-05-07,2021-10-12,2021-08-17,2021-02-06,2021-11-30,2021-01-22,2021-03-19,2020-11-17,2020-08-20,2021-11-08,2021-02-26,2020-08-18,2020-09-04,2021-04-20,2021-10-26,2021-04-01,2020-11-24,2021-08-05,2020-10-30,2020-09-14,2020-10-09,2020-06-19
Meadowhead,40.77,129.7,45.48,54.15,41.51,,,3.38,,,,,48.64,,39.87,,,,,,79.52,,,,,15.16,,,20.91,84.21,,,26.77,,,39.19,,30.61,21.57,,,11.96,157.53,64.64,51.89,63.89,,89.31,,,15.05,3.21,24.01,,32.24,,20.82,45.45,38.35,8.81,,1.73,,0,,,,14.01,,,,,,,,NA,32.15,160.06,60.49,59.11,,6.56,5.01,,,,,16.7,127.92,,84.78,,,,,,386.22,,,,12.7,17.37,0.16,,,15.23,,60.04,2.69,67.51,,83.72,,,19.43,70.17,62.96,,,76.45,,,,,7.59,NA,11.19,,40.27,,,,9.51,61.4,55.95,198.67,,49.9,53.95,,41,3.95,109.92,56.35,38.01,26.56,,130.37,20.76,25.97,9.12,76.75,,,8.06,241.33,15.52,,,,,,5.09,,5.25,2.6,21.5,,70.49,8.72,,,,7.24,,23.38,5.6,,,,,87.82,,,45.62,13.68,24.51,41.29,,17.32,15.95,,,,5.94,34.29,,31.5,89.58,39.82,1.55,,14.28,,,,59.06,51.3,,136.65,69.54,40.84,,,,4.46,,,,,,,25.64,,,,,2.91,,,,27.59,,36.81,,7.85,114.59,17.55,,,,,,286.12,43.9,,,,,,5.24,,,,,,,53.41,7.11,12.08,,,,,111.79,,,73.93,,57.7,,,22.03,,,21.94,24.65,,,5.69,,67.06,,67.62,62.34,,,,,,,,NA,0,3.38,26.72,20.02,,86.84,NA,13.06,,,,,9.73,74.37,17.15,,31.65,21.56,,51.03,18.33,,,,32.22,11.77,7.29,,21.73,,37.44,,,,72.32,,,,,,26.09,,,,,,111.8,29.41,0,16.19,,,,,,45.66,,,,12.75,,,47.56,30.66,,4.55,90.95,29.28,,20.94,54.96,,NA,27.74,,,39.84,,,,,,,,122.01,,,,,,45.64,,,,,53.47,23.13,,,,,,48.39,41.41,,,,,61.3,24.43,361.9,,,,,49.67,201,,2.7,,,,87.48,42.81,7.28,,0,69.34,17.44,,,,,,23.65,,,0.55,,
Meadowhead - Kilmarnock HMP,,,,0.79,,,,,,NA,,,2.13,,,,,,,,,,,,0.68,,162.38,,,NA,,,,,,,,,,,,0.65,103.52,1.87,,,,,,,,,,,,,,,,1.43,,,,,,,,,,,,,,,,,,24.91,,,,1.08,,,,,,10.22,,,,,,,,2.97,,,,,,,,,,,,,,,,0,,,42.89,,6.56,,,,,,,,,215.89,,,,,,,,3.33,29.05,,,,NA,,,,,,,,,NA,,0.25,,,,NA,,,0.45,0,,,,20.73,,,,,,,2445.44,,,,,,,,,1.57,,,,104.81,,,,NA,,19.68,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,NA,,,,,,,,,14.08,,,,NA,,,,,,,49.26,,,,,,,,,,,,,,3.09,,,5.38,,,,,,,,,,,,,NA,0.28,,,,,,,,1.14,58.55,,,,,,,,,,,,,,,,,,,,,,519.05,3.75,,,,,,1.54,,1.18,,,,,,,,,,8.27,1.12,,,,,,,,,,,,,,,,,,,,,,4.81,,,,,,,,,,,,2.81,,,,,,,,,,,,,,,,,3.76,,,,,,,,,,,,,,,,14.14,,,,21.58,,,6.66,,,8.69,53.84,,,,,,1.74,47.43,1.03,,,,,,2.61,,23.86,,,,,,,,135.23,,,,,,,,,,,,
Montrose,,18.1,118.64,26.23,,,,,,,,,,,,,,,,,65.91,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,17.65,185.81,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,38.54,,,,,,,,,,,,,,,,,,,,,,,,,21.05,,,,69.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.87,,,,,,,,,,,,,,,,,,,,,,,,,,,40.8,,,,,,,,,30.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.89,,,,,,,,,,,,,,,,,,,,,,,,,,14.5,,,,,,,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.85,,,,,,,,,,,109.61,,,,,,,22.76,,,,,,,,,,,,68.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Muirkirk,,,,,,,NA,,,,2.22,,,,,,,,,,,,,,,1.83,,,,,,,,,,,12.56,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.75,,,,,,,,,,,,,,,,,82.2,,,,,16.49,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.63,,,,,,,0,,,,,,,,,,,,,,,,,,,,8.07,,,,,,,,,,,,,,60.87,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,0.92,,,,,,,2.47,,,,,,,,,,,,,,0.29,4.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.39,,,,,,,,,,,,4.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24,,,,,,,,,,,,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,
Nairn,,15.3,,,98.09,,,,,,0.2,,,,,,,0,,,57.32,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,2.82,0.36,,,9.43,,,16.82,,,0,,,,,,,,1.23,,,2.79,,,,1.27,,,,,0,,,,,,,7.8,,,,,,,,4.96,47.71,,,,,,,3.7,,,,,,14.32,,,,,28.61,NA,,,,40.32,,,,,,47.31,NA,,,,,,,,NA,,,,,,,,7.98,,,,,,,4.81,0.46,,,95.32,,,,,,0.15,,,,,,,,,,,,,,,84.07,,,,37.82,,,,,NA,,,,,,,,,,,,,,,,,,,,,0,,,,,,,14.01,,0,,,,2.29,0,,,,,,,,,0,,0.6,,,,,,,,,,,,,0,,,10.07,,0,,,,,,,,,,,,,,,7.32,,,,,24.81,2.31,40.9,,,,,,,,,,0,,0.84,,,,,,,,,,,,,,,,24.77,,,,0.93,,,,,,,,0,,,52.54,,,,,,,,,,,,,,,,,,,0,,,,,,24.68,,,,,,,,,9.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.44,,,,,NA,,0.19,,,,,,,,2.62,,21.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38,,,,0,4.19,
Neilston,,,,,,,NA,,,,0,,,,100.49,,,,1.31,,,0.97,,145.92,14.13,,,,,,,,,,,34.97,0.5,141.46,,,,,,,,132.1,,,,31.35,,,,,,,11.76,,,2.66,,,,,,42.69,,4.94,,,38.99,,,,,,,,,,,,,,,,,,,,54.09,,,,,18.97,,,,,,,,,,7.84,,,,,0.55,,,,49.03,,95.81,,,14.76,7.38,,,,,,13.93,,,,,,NA,,,,,,,,,,86.67,,,13.73,,,,6.07,1.4,27.41,,,,,,,1.61,,,,,,,,,,,2.12,82.06,,,0.45,,,2.7,0,,,,10.69,,,,NA,,,,,,,,,,,3.12,,,5.85,,,,,,,17.18,,,,,,,,,,,2.06,,,,,,,6.37,,,0,,1.42,,,,,,,NA,,,,,,0.29,164.03,,,,,,,0,,,,,,,,,3.11,,,,,,,,,,,,,,,,,81.67,,,,,,,,,,,,,,,,126.38,,,,,,,,,,,,,,,,2.48,,,,,,,3.06,,,,,,10.52,,,191.01,40.98,,,,,,,,,,,,,,,,,,0,,,,,98.93,,,,,,0.31,,,,,,,,,,,,,,,,,,,,,,,18.17,,,,,,,,4.95,,,,21.71,,,,1.71,,,100.71,,,,,,,467.67,,,,0.36,,,,,,,,,,,,,,,,,,106.28,,,,,,,
Newbridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.66,,34.73,,,,,,,,,,,,,,,,,,,,,,,,47.17,,,,,,,,,,,,,,,,,177.06,72.43,,,,,,,,,,,,,,,,,75.72,,,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,69.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,111.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.43,,,,,,,,,,41.15,36.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.24,,,,,,,61.79,,71.04,,,,,,,,,,,,,,,,,,,,,,,79.9,,54.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.15,,,,,,,,,,,,
Newburgh,,,,,,,8.83,,,,3.73,,,,,,,,,,34.49,,,,,,,0,,,,,,,,,0.14,NA,,,,2.02,,135.19,,71.19,,0,,32.85,,,,,,,140.23,,,,2.03,0,,,,,,10.54,,,,,,,,,,90.13,,,,0,,,,,,,,,,0,173.34,,,,101.68,85.28,,,,,,,,0.42,,,,,0.26,,,1.54,,,,,,,30.69,,,,,,13.21,,,,,,,,17.41,52.22,,,,,,,,,231.77,26.22,,,,,,19.37,,,,220.83,,,,,,,0,,,,,,,,127.17,,,,,,,,,,,,,0,,,,,,,,,,,,83.38,52.25,55.01,,,,,,,,,280.06,,,,,,,,,0,21.15,,,,,,,,154.45,,,,0.79,2.1,,,,,,,,0,35.46,,,,,,,,,,,,,,,,,,,,0.26,7.12,,,,,,,,,,,,,,,,0,78.26,,,0,,,,,,,0.9,,,,,26.33,,,,2.63,,,146.32,0.28,,,,,,,,61.52,,,,,,,12.47,17.52,,,28.75,,,,,,241.72,5.56,,,,,,,,,,,,42.44,,,,,0.62,,,,,,,,,,,,0,1167.28,,,,,0.89,0,210.59,,,39.55,,,,99.69,,,,,,,,80.97,,,,,,,,,,35.65,,,,30.67,,3.54,,,,,,,,,0.48,147.28,,,,,,,,,,,,,,,,,,,,,,,4.02,,,,,,
New Cumnock,,33.66,,27.29,,106.73,0,,,,,,,,,,,,,,,,,,,4.54,129.97,,,,,,1539.12,,,,,,,,,,,,,116.99,,,,,0,,,,,,,,,,,,,,,,,19.43,,,,,,,,,,,,,,56.92,,,,,,,,,,17.86,,,,75.01,,,,,,,,,,,,,,,,,,,,112.29,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,16.66,,,,,,,,,,,,,,,,,,,,,,,,,169.55,,9.9,,,,,,,,,,,47.47,286.99,,,,,,,114.45,78.51,,,,,,,,,,,,,,,,,,,20.7,,,,,,,,,,,,,,,,33.42,,,,,,4.58,,,,,,,18.99,,,,,,,,,,,,,,,,,,,,,,,,33.26,,,,,,,,,,,,,,,,,,,,,,,,323.69,,,,,,13.94,,,,,,,5.18,,,,,,,,,,8.21,,,,,,,,,564.99,,,,12.15,,,,,,,,,,,,,,,,,,,,,,,,1.54,,,,,,20.63,,,,,,,,,,,82.12,,,,,,,,,,,,,,,,,,,,,,,,,,53.49,,,,,,,,80.28,,,,,,,,4.54,,,,,,,,,,,,,,,,,,,,,
Newport & Tayport,,,,,,,0.15,,,,4.12,,,,,,,,,,245.05,,,,,,,11.81,,,,,,,,,0,NA,,,,9.73,,131.29,,14.89,,0.91,,29.13,,,,,,,,,,,5.55,0,,,,,,2.66,,,,,,,,,,330.93,,,,0,,,,,,,,,,,7.25,,,,100.83,21.47,,,,,,,,3.47,37.59,,,,,,,5.77,,,,,,,65.67,,,,,,15.74,,,,,,,,94.49,,,,,,,,,,,55.49,,,,,,5.24,,,,163.44,,,,,,,0,,,,,,,,1061.21,,,,,,,,,,,,,0,,,,18.1,,,,,,,,26.8,4.29,,,,,,,,,,185.53,,,,,,,,,0,102.38,,,,,,13.03,,,,,,1.46,27.65,,,,,,,,2.79,27.84,,,,,,,,,,,,,,,,,,,,0,2.27,,,,,,,,,,,,,,,,2.32,98.35,,,0,,,,,,,1.15,,,,,14.52,,,,0.94,,,150.96,0.25,15.91,,,,,,,,,,,,,,19.31,38.02,,,6.39,,,36.52,,,93.81,19.71,,,,,,,,,,,,,,,,,1.17,,,,,,,,,,,,0,35.4,,,,,,0,36.46,,,90.32,,,,,,,,,,,,120.9,,,,,,,,,,120.25,,,,,,0.58,,,,,,,,,24.87,240.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Newtown St Boswell,0,,,3.42,,,,,,0.17,0.65,,,,41.48,,,,0,,,,,109.04,,12.17,4.82,,,,,,,,,,0,,,,,,,8.28,89.21,71.44,,,,,0,,,,2.44,,,,,2.23,,0,,,,,,4.74,,,,,,,,,,,,,,,,,,,,,,,,1.29,,,,334.01,32.35,,,,,,6.42,,,1.31,,,0,,,NA,,,25.19,,307.06,,,NA,,,,,0,,,,,,,,0,,,NA,,,,,,,,,,,,16.48,,,,,,,9.15,235.19,,,,,,,,,,,,,NA,,,,,,43.84,,0,,,,,76.53,,,4.75,,0.26,110.75,,,,,,,,,,,,,,,,,,,NA,,,46.5,,,,,,0,11.81,0,,,,,,,,1.22,,,,,,20.27,,,,0,30.73,,18.81,,,,0,,,,,,,,2.17,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,0,,,,,,,,,4.89,,,,,,,,0.27,,,,,,,,,10.29,,,,,,,,,,,NA,,2.27,,0.29,,2.52,,NA,,47.87,,,,,,,,,,9.79,,,,,,,,,184.14,,,,2.14,,,,,,,,,0,,,,,,,,,,,,,,,,43.62,,,,,,,,,,0,,53.32,,,,0,,5.51,124.89,,,,,186.48,0.88,30.44,,,,,,,1.52,,,,,,,,,,NA,10.96,,,,,,,,,,,
Nigg,8.53,60.89,76.18,29.57,147.89,,0.81,,,43.34,,4.08,,,17.22,12.78,2.24,,4.07,,48.53,10.61,0.33,,137.63,6.87,,7.6,,,,21.64,15.4,,,80.42,7.52,76.15,,,,5.86,,,184.08,48.56,0,9.71,,51.51,3.12,,,99.9,,,69.52,,17.46,4.74,4.42,,0.9,,,30.6,10.32,,,,,,,,,4.4,,,,6.93,,,1.01,3.22,1.76,,1.83,18.5,,,72.75,4.81,,,,61.84,,,,,,,49.47,,,14.34,55.28,25.38,,48.66,,,,9.14,26.94,33.2,112.51,,,73.61,,2.54,,,4.59,76.1,,,,,,,,88.37,27.27,,14.41,,39.87,4.22,,2.22,,39.05,76.8,,0,,,,,,,,67.81,,,106.54,7.55,,87.71,,,,,2.52,,,,,493.92,1.22,,,178.41,29.03,,,39.45,,,,,,,43.18,,35.23,,,9.43,5.69,0,72.62,7.21,,2.55,45.51,,40.81,0.53,,,0.77,0.35,5.72,22.02,,,,,72.98,,4.98,,2.25,,7.47,,2.76,,0.28,25.4,,73.02,,34.36,,,5.59,0,,37.24,2.79,,3.53,63.97,,,,,,,,,,0,,,,0.79,0,0.44,,,,,67.77,,,28.08,,74.46,8.59,143.82,3.56,66.41,48.81,39.39,,,5.14,2.52,,,,103.1,,,,,,,83.95,184.13,,6.34,5,3.23,6.47,,,150.12,0.43,,17.32,3.11,87.08,54.14,,,,,0.35,,,72.95,32.45,,,,,,,48.5,,,78.85,26.9,4.42,,,1.68,,,5.96,11.84,,,,19.38,0.42,2.39,2.7,,,,,0,,,6.46,,,,2.24,3.38,,,,,,,,0.88,NA,60.51,,,,8.26,,81.05,,,,,,,,37.5,0,,,,,1.11,,99.45,,,,,,,0.44,,114.55,66.58,32.55,1.17,98.93,,5.81,3.29,,,,0,,,156.5,,189.76,,,,5.05,74.83,312.07,,,,31.12,,99.94,,6.78,,,93.74,5.93,3.48,0.27,,29.34,3.44,13.15,15.5,,0.7,,
Nigg - Aberdeen RI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,
Nigg - Torry,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,0.72,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.85,,,,,,,,,,,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.53,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,50.12,,,,,,,,1.84,,,,,0,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,,,,,,1.07,0,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1.87,,,,,,,,,,20.49,,,,0.4,,,,,,0.73,,,,,,,,,,,,,,,
Oban,,,,11.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.2,,,,,44.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paisley,,87.03,9.77,65.37,,,5.17,,,,11.96,,,,,,,,11.39,,55.73,9.96,,87.93,51.6,,,,,,,,,,,85.32,,,,,,26.61,,82.12,57.99,57.32,,,,43.93,1.72,,75.3,,46.67,,41.33,58.34,,,,,,,,27.34,121.66,33.29,,,,,,,,20.68,,,24.63,,,,,,,,,,,,64.72,,56.38,,,,,,,,5.74,,23.18,,,,114.99,,,,5.21,,,,93.99,14.45,136.21,,,,,,,,,,80.45,,,,,,,,24.72,,,,,,,,,,,,,,,,27.87,57.17,,80.29,32.66,,6.29,83.64,,,,,,,,,,,,31.9,,,,,,22.76,12.51,,,,,,,,,39.74,13.13,80.65,163.39,,,,,31.52,,,,,,36.27,,,,,,,58.06,,,,,52.98,,,,,120.18,25.58,,,,,100.42,,20.03,,,,,,,,,,,,47.84,,,,,,0.57,369.12,,,,,,,0.92,,,,,,,119.59,4.52,15.91,,,,,202.91,,60.64,,,38.16,,,,,,,39.59,,,5.28,,,,,138.08,,,,,,,,247.51,,,,,,,2.91,,,,,,12.31,44.45,79.72,11.01,,61.47,,,,,20.46,,55.82,30.3,,,39.67,,,101.77,80.73,,,,,,,,,,,,,,137.04,50.03,,,2.3,,2.48,,,,,,,,,7.5,125.5,53.78,,9.82,,,,11.97,57.82,,,,,,,,,,,,,,57.47,,,,,,,,1.12,,248.03,,26.16,,,,69.94,,,,,,,,54.3,12.82,450.47,,,76.85,,57.6,292.44,22.3,,,,,NA,,,,,108.2,,,,,27.32,,,,,,,
Paisley - Airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.89,,,,,,0.65,,,,,,,,,,,,,,36.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,,,,,,,,,,,2.89,,,,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.47,,,,,,,,,,,,,,,,,,,,,,,,,4.31,,,,,,,,,,,,,,,,,19.18,,,,,0.36,,,,,,,,,,,,,,32.73,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
