,2021-02-15,2021-12-14,2021-11-02,2022-01-17,2021-08-26,2021-01-07,2021-03-30,2020-12-06,2020-08-12,2021-06-23,2021-03-02,2020-10-14,2021-08-18,1899-12-31,2021-09-17,2021-02-09,2020-09-30,2020-06-04,2021-03-25,2020-07-06,2021-12-01,2021-06-08,2020-08-03,2022-01-05,2022-02-04,2021-03-08,2021-06-29,2021-06-10,2021-01-15,2021-09-24,2021-04-16,2021-08-12,2021-02-03,2020-07-27,2021-01-21,2022-01-31,2021-04-08,2021-07-09,2021-07-30,2020-06-10,2020-09-24,2021-05-31,2021-09-08,2021-12-13,2022-01-10,2021-11-05,2020-09-09,2021-02-12,2020-12-01,2021-10-21,2021-04-06,2021-05-12,2021-07-07,2021-09-30,2021-08-02,2020-11-23,2022-01-27,2021-11-18,2020-12-14,2021-05-24,2021-06-03,2021-04-30,2020-08-31,2020-08-08,2021-11-21,2021-07-27,2021-09-14,2021-03-01,2020-11-03,2021-06-19,2021-11-16,2020-10-21,2020-07-03,2021-03-20,2021-12-04,2021-02-22,2021-10-07,2021-09-01,2022-01-19,2020-11-30,2020-12-08,2021-05-19,2020-09-21,2020-10-05,2020-08-26,2020-11-11,2020-09-18,2021-08-09,2020-12-29,2020-06-15,2022-01-13,2021-02-11,2021-12-10,2020-12-02,2021-02-28,2021-07-20,2021-09-13,2021-10-19,2020-11-04,2021-03-06,2021-03-29,2021-06-04,2022-01-20,2020-10-28,2021-05-23,2021-06-14,2021-09-20,2021-10-13,2021-04-12,2021-01-11,2021-05-06,2021-08-16,2021-12-28,2021-03-23,2021-07-12,2021-12-07,2021-11-15,2020-10-22,2020-08-05,2021-11-09,2021-06-30,2020-08-19,2021-04-21,2021-02-27,2021-04-02,2021-10-25,2021-03-10,2020-11-27,2021-08-06,2020-06-23,2020-07-15,2020-09-17,2021-03-31,2021-12-15,2021-11-03,2021-08-27,2020-12-07,2021-01-06,2021-10-08,2020-08-13,2021-07-23,2021-03-05,2021-09-29,2021-01-18,2022-02-09,2021-06-24,2020-06-03,2021-09-10,2020-10-13,2021-06-09,2021-03-24,2021-11-12,2020-07-07,2021-10-14,2022-02-07,2021-09-27,2021-08-11,2022-01-06,2021-04-15,2020-11-09,2020-12-31,2021-07-08,2021-04-09,2020-06-28,2021-01-20,2020-09-25,2020-10-01,2020-08-22,2021-10-01,2021-02-24,2021-09-07,2021-04-22,2020-09-06,2021-04-07,2021-07-06,2021-10-20,2021-03-15,2021-05-13,2021-08-03,2020-06-26,2020-07-10,2021-11-22,2020-12-17,2021-05-27,2021-12-09,2022-01-24,2021-06-21,2021-07-26,2021-09-15,2021-06-18,2020-11-02,2020-10-16,2020-06-06,2021-11-11,2020-10-26,2021-07-16,2021-02-23,2022-01-18,2021-01-08,2021-10-06,2020-09-01,2020-12-09,2021-01-27,2020-09-22,2020-08-25,2020-10-06,2021-10-29,2020-11-12,2020-06-16,2021-08-23,2021-02-10,2022-01-12,2020-12-03,2020-08-17,2021-11-07,2021-05-10,2021-07-05,2021-03-16,2020-11-18,2020-09-28,2020-07-13,2020-09-11,2021-07-19,2020-10-29,2022-01-21,2021-07-29,2021-09-23,2021-05-05,2021-02-04,2021-06-17,2020-06-09,2022-02-03,2021-01-12,2020-10-19,2020-07-20,2021-05-28,2021-12-06,2021-03-22,2021-07-13,2020-10-23,2020-07-01,2020-12-18,2021-04-26,2021-09-03,2021-02-19,2021-10-05,2020-05-28,2020-09-02,2021-02-20,2021-03-11,2021-05-17,2020-08-28,2020-09-16,2021-07-02,2020-06-22,2020-07-14,2020-11-26,2021-12-16,2021-04-28,2021-02-17,2021-08-24,2020-12-04,2021-01-05,2020-08-10,2021-12-20,2021-03-04,2021-09-28,2021-06-25,2021-01-19,2022-02-08,2021-07-22,2020-10-12,2020-11-06,2020-06-02,2021-08-31,2021-05-21,2021-11-24,2020-12-11,2020-07-08,2021-04-14,2020-12-30,2021-02-01,2021-08-10,2021-10-15,2022-01-07,2021-01-17,2021-03-18,2020-10-02,2020-08-21,2020-11-16,2021-01-23,2021-02-25,2021-09-06,2020-09-07,2021-04-23,2021-01-29,2021-03-12,2021-07-01,2021-10-27,2021-05-14,2021-08-04,2020-11-25,2020-07-17,2020-09-15,2020-10-31,2021-05-26,2021-11-23,2021-12-08,2021-06-01,2020-12-16,2022-01-25,2021-09-16,2021-02-08,2021-03-03,2021-08-19,2021-06-22,2020-10-15,2021-11-29,2021-11-10,2021-03-26,2020-10-27,2021-06-28,2021-05-03,2021-06-11,2022-01-04,2021-03-09,2021-02-02,2021-08-13,2021-01-14,2021-10-28,2021-01-26,2020-09-23,2020-08-24,2020-10-07,2020-11-13,2020-06-17,2021-11-04,2021-09-09,2020-09-08,2021-08-20,2022-01-11,2020-08-14,2021-03-17,2021-05-11,2020-12-21,2021-04-05,2020-09-29,2020-11-19,2021-10-22,2020-06-24,2020-09-10,2020-11-20,2021-06-02,2020-12-15,2021-05-25,2021-11-19,2022-01-26,2020-08-09,2021-06-16,2021-01-13,2021-02-05,2021-05-04,2022-02-02,2021-10-11,2022-01-03,2021-09-22,2021-07-28,2020-06-08,2021-04-10,2021-11-17,2022-01-28,2020-06-30,2020-08-07,2020-10-20,2021-07-10,2021-02-18,2021-04-27,2021-10-04,2021-09-02,2020-05-29,2021-02-21,2021-12-19,2020-09-03,2021-01-25,2020-11-10,2021-05-18,2020-09-20,2021-12-17,2021-01-04,2021-11-01,2021-04-29,2022-01-14,2021-08-25,2021-02-16,2020-08-11,2021-10-18,2021-07-21,2021-04-19,2020-07-28,2021-03-07,2020-06-01,2021-11-25,2021-06-07,2021-08-30,2021-05-20,2020-12-10,2021-09-21,2021-04-13,2022-02-01,2021-12-29,2021-06-15,2021-05-07,2021-10-12,2021-08-17,2021-02-06,2021-11-30,2021-01-22,2021-03-19,2020-11-17,2020-08-20,2021-11-08,2021-02-26,2020-08-18,2020-09-04,2021-04-20,2021-10-26,2021-04-01,2020-11-24,2021-08-05,2020-10-30,2020-09-14,2020-10-09,2020-06-19
Philipshill - Stewartfield (3606),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philipshill - Stewartfield (7801),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sanquhar,,,1863,,,,,,,34528,,,,,62111,,,,,,,,,,18526,,44717,,,,,,,,,,,129635,,,,,,,,,,,,,,6487,,,,,,,,,,,,,,30802,,,,,,,,,,,,NA,,,,7518,,,,,,,,,,,,,,72168,,,,,,917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88189,,,,,,,288263,,24509,,,,,,,,,,,,,,,,,,,,,,,,,232422,19472,,,,,,,,,,,,38844,302385,269040,,,,,,1856,,,,60681,,,,,,,,,,43425,,,,,,,,,,,,,,,47116,,,,,,,,,,,346,,,19843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15127,368635,,,,,,,,,,,,,,,,804089,,,,,,5958,,,,,,,1704,,,,,,,,,,148078,,,,,,,6164,340067,,,,,,,,,,,,,7482,,,,,,,9999,,,,,,,,,2770,,,28139,,,,,,,,,,,,,,3808,,,,,,,,,,,,,,,,,,11759,,,0,,,,,487,,,,,,,,994160,,,,,,,30228,17919,,,,,,,,,,,,,,,,,,,,,
Seafield,151288,NA,40396,74980,,,,,,,,,176392,,301943,,,,,,97887,,,,139698,21841,,,,199122,,,,,,228986,,120122,,,,29298,177617,,341035,74512,,,,,,3207,93973,,66816,,,,23828,13649,,,3866,,,,,30240,,,183207,,,,,27775,,289746,253717,,,15119,25637,,1594,,,50610,,,,,122124,,,,411607,,,,17328,65618,,,,45871,121020,75370,,102807,,101780,,,112773,30637,132261,,,35926,,0,,,11869,94101,28488,,103126,,,,8796,310611,177377,285852,27505,,56572,,52203,21962,225922,58557,254143,,,208899,,64953,38233,86909,,,99497,193463,23229,,,26283,,,9517,,,,,,123845,,,5793,,7381,,80283,,,,,,238719,,,,106624,80383,100576,,79430,40763,,,,,147170,29431,163134,,18367,,,,,,,39624,,,187969,,126999,57888,,,11405,222905,22723,,32581,,,166274,,192628,,,6249,,,,,,25333,,25326,252364,14056,,,,,,302165,,,,1691,,,6918,,,593905,,,,,3216,,,,,,530500,,,,,472834,,51873,,,,15892,224760,,,12265,,,,130289,334976,,2477,,,11841,,,822089,9357,,,19116,,264788,10470,76029,,,,,26235,149867,97494,,,119064,,14852,31697,,,,199784,50723,18922,43502,222126,3798,71760,119641,,26853,124069,,,,,,,,,,,,207254,163157,,,,,6983,,,65613,,,,43477,,,116554,154255,,107945,,,,64374,91725,NA,204995,46851,,,53065,206024,,,,,,,49605,,,,,,62618,,,,458274,164158,56952,,61304,167908,,,34030,,,,,,,69104,NA,,,,5504,116789,335513,,3187,,,,NA,,25570,,,124125,,,,,,,,,,,,
Seafield - Cockenzie,,28957,45365,,,,,,,,,,,,,,,,,,,,,740244,,,,,,,,,,,,,,47388,,,,0,NA,,,,,,,NA,,,64188,44920,,,,1150761,,,0,,,,,5989,,,,,,,,,,,,,94457,,,,,,,,,94424,,,,,,,,,,40115,,,,2641,,,,,,,,,,137849,,,,24577,,,,8330,,,,,,NA,,,,,,,,,,,,,,,34468,,,,,201504,,,,8150,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,50824,,,,,,,,384022,,,21503,,,,NA,,512881,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,43637,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,27132,,,,,,,,,,,,,,,,,121966,,,,,,,,,,332132,,,,,,,,,,,,,480810,,,,,,,,,NA,,0,,,,,,,,,,,,,1889679,,11607,,,,,,,,,,,,,145449,,,,99976,,,,,,,,,,,,0,,,,,,10251,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,177830,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,NA,,,74274,,,,
Seafield - Craigmillar,,97923,,104701,,,,,,,,,,,,,,,,,,,,248571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,29108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41904,,,,494679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42420,,,,,,,,,,,,NA,,,,,,,,,,,,,,,53408,,,,,,,,,,,,,,,,,,,,,,116055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51220,,,,,,,,,,,,8415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seafield - Muirhouse,,NA,5443,,,,,,,,,,,,,,,,,,,,,300188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182575,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,70162,,,,,,,,,,,,,,,,,,,,,,,,,118749,,,,265478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43345,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52657,,,,,,,,,,,,104078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seafield - Restalrig,,458335,95989,,,,,,,,,,,,,,,,,,,,,243617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94042,,,,,,,,,,,,,106440,,,,,,,,274750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,84082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,291986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,1448156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,322281,,,,83183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seafield - Tranent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,1111,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,
Seafield - Western General,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,,,,,,,,,,,,,,,89872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Selkirk,,,,,,,,,,,,,,,,,,,0,,,,,,60745,,,,,,,,,,,,,,0,,,,151848,,,,,,,170750,,0,15905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270,,,,,,,,,,,8305,,,,,,,,,,,,,,,,,,0,,,,,,,,,,26994,,,,,,,,,,,,1767,,5440,,,,,,,,38785,,,,,,,,0,180533,,,,,,60977,0,,,,2345,,,,,,,,,,,0,,19789,,5136,,,,,,0,,,,,13500,,,,,15020,,,,,,12065,,,,,,,27596,,,,,,,,,,,,,,,,,,,,,,,,,18192,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,59180,,,,,0,,,,,,,,,,,,,,,,,,70591,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,86053,,,,,,,5946,95526,,,,,,,,,,,,,,,0,,,64969,,,,,,,,,,,,,,,,,,,,,,,89895,,,,,,,,,,,,0,,,,,,20722,,,,,68583,,,634,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,
Shieldhall,45825,154007,,96499,511278,126723,8407,,,,64552,44686,,,,,28384,748,30108,0,113596,,,40864,98093,,,,47981,,,,58121,,,,14525,,,2357,,88512,,91486,49796,85008,12650,49178,68759,94897,23252,37839,,,80980,16940,85400,67170,7634,,,,6013,,,99367,283209,60449,20457,,152351,31660,0,,,29675,,,,67494,45778,85226,47239,10611,2516,83510,13418,,89685,538,154625,45136,119859,55110,,,,,20568,,,,90938,53859,,,203766,,,,3969,,,36086,,15829,104094,,,83872,,1212,,,22691,,55083,,,0,0,,8129,,61548,,74881,83293,,590,,,,,52345,,943,,43220,,34141,59391,0,144425,,233847,20571,48947,16929,90962,,139931,,529,13620,,,,,,,,,10594,,,25007,,65054,0,0,142242,,,,67877,75763,84326,,,17316,,,,48427,,,129999,170670,67183,6517,41713,,27343,1791,20250,52776,54432,,,38828,57440,61740,2748,,,80961,48211,12534,36717,0,8891,111625,,67143,,,,23211,22292,1129,76636,58795,111103,0,43605,69970,,152704,70407,0,,,,,,1462,10154,,15064,,0,5805,,660,451,,142548,11147,39614,,38967,105525,2352,379046,46924,49271,,84036,45645,101422,76280,34501,,404384,,111243,55525,0,,,179435,,151358,56189,,,57776,0,16773,,27304,848635,16508,,24686,7156,148356,49292,,,12143,377,5325,,57502,113822,54255,74302,30505,,,,,,69002,,204418,62196,22417,17022,130375,,,,33787,79037,143794,64484,,27355,21196,2674,27978,,,96012,152600,10684,486412,47249,1170,40688,51364,30184,25344,75591,7767,106620,0,,,,11407,,,150206,,,196972,,,22785,78279,,,,0,,64804,64647,0,0,68697,,,,95399,658446,,,,,109705,54256,71623,,157541,,45926,27999,,169190,37355,1741,,,,,,,,NA,,,26685,372517,15309,99364,620629,33612,20341,,145879,,136546,63107,32875,35925,,136551,32800,2229,10614,,,18066,34630,,69337,16059,,
Shieldhall - Barrhead,,510928,NA,,625951,,NA,,,,,,,,,,,,,,,50051,,251915,,,,9607,,,,918084,,,,,,,65296,,,,,,228074,,,,,,,7017,,,,,,266463,,,9311,,,,,,,,,,59723,,,,,,,,,,,,,,,,,,,,,,,,,,564946,NA,,,NA,,,,,3343,85436,,,,14965,,,,219429,246063,,,,NA,,,,,32249,,,,,,,,NA,,,,,,,,,,151368,,,239147,,,,,,,,,,,,,11756,,,45383,3323,,,,,,,,,,,NA,,,,,47496,,,,,8693,,,33558,,,,,,,982444,,,,,,,,,,,,,,,,,,25728,,,,,NA,,,,,,239743,,,,,,,2127,,,,,,,,,,,,,,713180,,,,,,,,,,,,,,199566,,,216010,,,,,,,,,,,,,,306759,,,,,,,,120168,,43007,,,,,,,,,,,,,336462,,5012,,,,,,,148069,,35776,,,,,,221366,,,,,,,127431,,,,,,,,NA,,,,,,,209947,227920,,,,,,,,,,,,,,,,,57289,,,,,,,19089,,,,,NA,,,,,,,,,,,NA,,,,,,,,NA,,,,,,,,,,,,,,,,517442,,,4310,,,3472,,,,,,21631,,,,,,,,,,,,143518,2932,,47382,,,,
Shieldhall - Gorbals,,72525,165597,,393491,,3888,,,,,,,,,,,,,,,27507,,59628,,,,178552,,,,31256,,,,,,,28371,,,,,,157999,,,,,,,18172,,,,,,560835,,,18303,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,144149,19733,,,13972,,,,,6039,102466,,,,11497,,,,81175,17048,,,,30509,,,,,3252,,,,,,,,3624,,,,,,,,,,88457,,,120433,,,,,,,,,,,,,2631,,,243037,22775,,,,,,,,,,,4326,,,,,74295,,,,,54857,,,35632,,,,,,,83803,,,,,,,,,,,,,,,,,,135093,,,,,45423,,,,,,66791,,,,,,,25917,,,,,,,,,,,,,,74444,,,,,,,,,,,,,,103461,,,210424,,,,,,,,,,,,,,59565,,,,,,,,NA,,32202,,,,,,,,,,,,,297804,,107403,,,,,,,NA,,NA,,,,,,162537,,,,,,,73467,,,,,,,,15356,,,,,,,24356,117740,,,,,,,,,,,,,,,,,248050,,,,,,,2961,,,,,35594,,,,,,,,,,,,,,,,,,,132095,,,,,,,,,,,,,,,,32358,,,259723,,,42156,,,,,,15560,,,,,,,,,,,,15711,1331,,17552,,,,
Shieldhall - Govanhill,,,,,,,66320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1686733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15997,,,,,,,,,,196587,,,,,,,,,,,,,,56057,,,,,,,,85778,,,,,,,,,,,,,,,,,,,,,,,,,,44917,,,,44855,,,,,,,,,,,154133,,,,,,,,,,193555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161454,,,,,,,216949,,,,,,,,,,,,,,,,,,,,,,,,483254,,,,,,,,,,,,,,,,,,,2454607,,,20438,,,,,,,,,,,,,,,,,,,11842,,,,,,
Shieldhall - IMAX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,NA,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,35,,,,,,,,,,,,,,,2713,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,100523,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,,,
Shieldhall - Pollockshields West,,27735,1372,,343144,,,,,14090,,,,,,,,,,,,127387,,24609,,,,167030,,,,,,,,,,,35296,,,,,,,,,,,,,,,,,,108578,189695,,,,,,,,,,,,,45939,,,,,,39411,,,,,,,,,,,,,,,,,,,,244475,NA,,,,,12952,,,,83750,,,,,,,,10730,18194,,,,39150,,,,,,,,,,,,,,,,,,,,,,,38599,,95786,186421,,,,246756,,,,,7555,,,,,,,14262,,,,,,,,,,,,,,,,,6321,,,,,,,,,,,,,,,238955,,,,29968,,,,,,,,,,,,,,,,,,,48196,,,,,,60707,,,,,,,38181,,33537,,,,,,,,,,,,2174801,,,,,,,,,,,,,,32300,,,1359833,,,,,,,,,,,,,,47213,,,,,,,,,,24352,,,,,,,,,,,,,62360,,,,,,,,,117274,,,,,,,,33192,,,,,,,258431,,362010,,,,,,8103,,,,,,,350528,165526,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,8995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93193,337079,,,,,,,,,,,42009,,,,,,,,,,,,0,,,8488,,,,
Shieldhall - Science Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,NA,,,,,,,,0,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,0,,,,,,,,,0,,,0,,,,,,10289,,,,,,,,,0,,,,0,,,,,,,,,,,,,0,,NA,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,0,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,1694,,,,,,,,,,,,,,,,,,,,188434,,,,,,,,,,,4641,,,,,,,0,,,,,,,,,,,,0,,,,,,,11104,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,,,,,,,,,,,,,0,,,,,,,,0,,,,,0,,,,,,,
Shotts,,291463,34417,,,,,,,17693,,,191062,,,94781,,,,,,30217,,NA,,,,,71297,,,,,,7086,,,,,,,,,,,,,,,,9949,51933,,,,,,,,,,,,,,,567675,,,,137049,,,,,,,,,,,6929,,,,,,,,,,,,,,305886,,,,,,,,,,,,,,,,,,,,77617,,,,NA,,,,,,,51129,,,,,,,,,,,,,,,17567,,,,,,,,,48062,,,,,,,,,,,296213,,,,,,,NA,46156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62115,,,,,,,,,,,,,,,,,,,,,,,,,,,283855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258635,,,,,160885,,,,,,,70955,,,,,28489,,,,,,,,,,,98613,,,,,,,,,NA,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83818,,,,,,,,NA,,,,,,2002,,,,12032,,,25921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12753,,,62161,,,,,,,,,,,,,,22946,162128,,,,,,,182448,,,,,,,,,,82867,5493,,,,,,
Skellyton,44522,509829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6071,,,,,,,,,114596,,,,335446,,,,,,,,,,,,57653,,,,372332,,195654,,,,,,,,5816,,,,,,,,,,,,,,,,,,,,,,,,,,24463,,,,,,,,,2776,,,,,138156,,,,,,,,,2221,,,,,,,,,,,,,,,,1006023,,149447,,,,,,,,,198797,,,3495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,227120,39901,,,,,,,,,,,,,396220,,,,,,,518244,NA,,,,,,,,,,,,,,,,,,,,,,152127,,,,,,,,,,,,,138771,,,,,,,,220162,,,,,,,,,,,,,,163450,,,,,,,,,,,,,,,,,,,7773,,,,,,,,,,6772,,,,,,,,,,,,,,,,,,,,,,,,,,,34342,120166,,174325,,,,,,,,,,,,,,,,,4033,,,,,,,,,,,29114,110356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
