,2021-11-02,2021-10-09,2021-08-26,2021-03-30,2021-02-15,2021-01-07,2020-08-12,2021-09-17,2021-08-18,2021-06-23,2021-05-08,2021-03-02,2021-02-09,2020-10-14,2020-09-30,2020-03-07,2021-12-01,2021-06-08,2021-03-25,2021-09-24,2021-06-29,2021-06-10,2021-05-02,2021-04-16,2021-03-08,2021-02-03,2021-01-15,2020-07-27,2021-07-30,2021-07-09,2021-04-08,2021-01-21,2020-09-24,2020-06-10,2021-11-05,2021-09-08,2021-05-31,2020-09-09,2021-10-21,2021-09-30,2021-08-02,2021-07-07,2021-04-06,2020-11-23,2020-05-08,2021-11-21,2021-11-18,2021-06-03,2021-05-24,2021-04-30,2020-12-14,2020-08-31,2020-08-08,2021-09-14,2021-07-27,2021-06-19,2020-06-07,2020-04-09,2020-02-10,2021-12-04,2021-11-16,2021-07-11,2021-03-20,2020-10-21,2020-08-06,2021-10-07,2021-02-22,2021-01-09,2020-12-08,2020-11-30,2020-03-11,2021-08-09,2021-05-19,2020-12-29,2020-11-11,2020-09-21,2020-09-18,2020-08-26,2020-06-15,2020-01-10,2021-12-10,2021-11-06,2021-02-28,2021-02-11,2021-01-03,2021-10-19,2021-09-13,2021-07-20,2021-03-06,2021-06-04,2021-05-23,2021-03-29,2020-10-28,2021-10-13,2021-09-20,2021-08-16,2021-06-14,2021-02-07,2021-01-11,2020-03-09,2021-12-07,2021-11-15,2021-03-23,2020-10-22,2020-01-06,2021-10-02,2021-09-04,2021-06-30,2021-04-21,2021-02-27,2020-08-19,2021-10-25,2021-08-06,2021-07-03,2021-04-02,2020-11-27,2020-09-17,2020-07-15,2020-06-23,2021-11-03,2021-10-08,2021-08-27,2021-03-31,2021-01-06,2020-08-13,2021-09-29,2021-07-23,2021-06-24,2021-03-05,2021-01-18,2020-10-13,2021-06-09,2021-03-24,2020-07-07,2021-10-14,2021-09-27,2021-08-11,2021-05-01,2021-04-15,2020-12-31,2020-11-09,2021-01-20,2020-09-25,2020-08-22,2020-06-28,2020-06-11,2021-09-07,2021-04-22,2021-02-24,2020-09-06,2021-10-20,2021-08-03,2021-07-06,2021-05-13,2021-03-15,2020-09-12,2020-07-10,2020-06-26,2021-11-22,2021-05-27,2020-12-17,2021-09-15,2021-07-26,2021-06-21,2021-06-18,2020-10-16,2020-06-06,2020-02-11,2021-12-03,2021-11-11,2021-07-16,2020-10-26,2021-10-06,2021-02-23,2021-10-29,2021-01-27,2020-11-12,2020-10-06,2020-09-22,2020-08-25,2020-06-16,2021-12-11,2021-08-23,2021-01-02,2020-08-17,2021-07-05,2021-05-10,2021-03-16,2020-11-18,2020-09-28,2020-09-11,2020-07-13,2021-07-19,2021-06-05,2020-10-29,2021-09-23,2021-07-29,2021-06-17,2021-05-05,2021-04-11,2021-02-04,2020-10-19,2020-07-20,2020-06-09,2021-07-13,2021-05-28,2021-03-22,2020-12-18,2020-10-23,2020-01-07,2021-10-05,2021-09-03,2021-04-26,2021-02-20,2021-02-19,2020-05-28,2021-08-07,2021-05-17,2021-04-03,2021-03-11,2020-11-26,2020-09-16,2020-08-28,2020-07-14,2020-06-22,2021-08-24,2021-04-28,2021-02-17,2020-02-09,2021-09-28,2021-09-11,2021-07-22,2021-06-25,2021-01-19,2020-10-12,2020-05-10,2021-11-24,2021-08-31,2021-05-21,2020-12-11,2020-07-08,2021-10-15,2021-08-10,2021-04-14,2021-01-17,2020-12-30,2020-11-08,2021-03-18,2021-01-23,2020-11-16,2020-08-21,2020-06-12,2021-09-06,2021-04-23,2021-02-25,2021-10-27,2021-08-04,2021-07-01,2021-05-14,2021-01-29,2020-11-25,2020-10-31,2020-10-08,2020-09-15,2020-07-17,2021-12-08,2021-11-23,2021-06-01,2021-05-26,2020-12-16,2020-04-11,2020-01-09,2021-09-16,2021-08-19,2021-06-22,2021-03-03,2021-02-08,2020-10-15,2020-03-06,2020-02-12,2021-12-02,2021-11-10,2021-03-26,2020-10-27,2021-08-13,2021-06-28,2021-05-03,2021-03-09,2021-02-02,2021-01-14,2021-10-28,2021-01-26,2020-11-13,2020-10-07,2020-09-23,2020-08-24,2020-06-17,2020-01-12,2021-09-09,2021-08-20,2020-09-08,2020-08-14,2021-10-22,2021-08-01,2021-07-04,2021-05-11,2021-04-05,2021-03-17,2020-12-21,2020-11-20,2020-11-19,2020-09-29,2020-09-10,2020-07-12,2020-06-24,2021-11-19,2021-06-02,2021-05-25,2020-12-15,2020-08-09,2020-04-12,2021-10-11,2021-09-22,2021-07-28,2021-06-16,2021-05-04,2021-04-10,2021-01-13,2020-04-06,2021-12-05,2021-11-17,2021-07-10,2020-10-20,2020-08-07,2020-06-30,2021-10-04,2021-09-02,2021-04-27,2021-02-21,2021-02-18,2020-05-29,2020-03-12,2020-02-06,2021-05-18,2021-01-25,2020-09-20,2021-11-01,2021-08-25,2021-04-29,2021-02-16,2021-01-04,2021-10-18,2021-07-21,2021-04-19,2020-10-11,2020-07-28,2021-11-25,2021-08-30,2021-06-07,2021-05-20,2020-12-10,2020-07-09,2021-09-21,2021-08-17,2021-06-15,2021-05-07,2021-04-13,2021-02-06,2021-01-10,2020-03-08,2021-03-19,2021-01-22,2020-11-17,2020-08-20,2021-11-08,2021-10-03,2021-04-20,2021-02-26,2020-08-18,2021-10-26,2021-04-01,2020-11-24,2020-10-30,2020-10-09,2020-09-14,2020-06-19
Neilston,,,,,,,,191262,,,,,,,,,,,2152,,,7384,,,,0,,,,159998,,,,,0,,,,31965,,,,,,,,,,4758,,,,,,84256,,,,,,50748,,,,,,,,,,,,,,,,,,,,,,,,6824,,,36638,,,,,,,,,11411,,14035,,96823,120329,,,,,,13452,,,,,1802,,,,,,,,,,,4585,,123312,,25787,,,,258666,2306,,,,,,2861,,,,,,,,268356,,1512,,,,,0,2715,,,,13856,,,,,,,,,,,,,,,2158,8000,,,,,,,32893,,,,,,2168,,,,,,832,,,,2214,0,,,,,,,,,,,,,64433,565,,,,,0,,,,,,,,,,3433,,,12491,,,,,,114137,,,,,,,,,,,,,,,,10726,,,,794,,,,,,,,,,,,,,,,,,5832,,,,,,,,,,,20177,,314772,,,,,,,,,,,,,,,99929,,716,166564,,,,,,,,,,,,550,,,,,,,,,15240,,,,,,,,,,,,,,,,,8995,,,,,,1677,,,192820,,,,,892676,,,,,,,,,656,,,,,,,,,21229,,,,99886,,,,,,
Newbridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52851,,,82841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163308,,,,,,,,,,,,,,,,,,,,,,182735,,,,,,,,,,,,,,,,,,,,,,,146986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116248,,,,,,,,,,,,,,,,,253943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125769,,,,,,,,,,91449,,,,,,80106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Newburgh,0,,,7463,,,,,,,,,,,,,,,,,,,801,,,2443,,,,159324,,,,,,,1440,,26815,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,124866,,,,,0,,,,,,,,,,,,6725,56723,122725,,1750,,,,,,,,556,,,,,,1509,,,,0,38383,,,,,,,661,,,,,,,66043,,,,,,30472,,,,,,,,302367,,,,,,,,,,,,,,,,,440,,,,,,,0,,,,,,,,,,,109049,,0,23949,240398,,,,,,,18989,,,,,,,,,,,,229,,,,2331,,,,,,,44580,,0,,,,0,4403,,,,,,,,10574,,,,,,,324,2368,,,,,,,,,85846,,0,,,,,0,,,,794,,,,,,,11251,158030,151,,230,3500,,,,,,,,,,,,,,14581,26253,,,,,,0,,,,,,,,,,,,,,,,,,51240,,,,,,,50724,0,742,,,,,,,,1209219,,0,,,,26023,49166,,,,74020,,,,128940,,,,,,,,,,,,,,,,,,,1617,3797,,,,,,,189284,,,,,,,,22083,,,,,,,,,,9444,,,,,,,,,,
New Cumnock,25722,,,0,,,,,,,,482346,,,,,,,,,145337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56283,,,,,,,,,,,,28861,,,85509,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347746,,,,,,,,,,,,,,,,,,,,6608,,,5450,,,,,,,296846,55360,,,,,,,,132253,,,33908,,,,,,,,,,,,3577,,,,,,,,,,,,,,,,,,,,,4210,,,,19173,,,,10246,,,,,,,,,,,,,,,,,,,17094,,,,,,,,,,,,,,,,,,,18370,,,7031,,205163,,,,,,,,,,,4061,,,,,,9565,,,,,,,,,,,,,,,9265,,,,,,,,,,,,,,,,74673,,,,,,,,,,,,,,,,,,,22739,,,,,,53581,,,,,,,,,,,,,,,,,,,,,37705,,,,,,85136,151587,,,,,,,,,1624,,,,,,,,,,,,,,,,,,
Newport & Tayport,,,,196,,,,,,,,,,,,,,,,,,,,,,4674,,,,1681048,23651,,,,,,11864,,31479,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,514188,,,,,0,,,,,,,,,,,,3040,21839,166184,,7654,,,,,,54061,,5291,,,,,,8460,,,,0,101462,,,,,,,3013,,,,,,,,,,,,,80817,,,,,,,,242750,,,,,,,,,,,,,,,,,35475,,,,,,,0,,,28150,,,,,,,,39206,,16023,10422,210655,,,,,,,5785,,,,,,,,,,,21799,,,,,40440,,,,,,,41859,,4032,,,,0,27777,,,,,,,,88609,,,,,,,0,4839,,,,,,,,,137656,,2899,,,,,0,,,,1674,,,,,,,14309,196175,0,,279,2522,,,,,,,,,,,,,,29280,56129,,,,,,918,,,,,52625,,,,,,,,,,,,,,,,,,,,17055,0,1564,,,,,,,,46423,,0,,,,8078,131536,,,,157049,,,,,,,,,,,,,,,,,,,,,,,1280,,,,,,,,353522,,,,,,,,155651,,,,,,,,,,20357,,,,,,,,,,
Newtown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Newtown St Boswell,1773,29672,,,0,,,78036,,310,,,,,,,,,0,,9892,,,,,907,,,,,,,,,,,,,,,,,,,,,,,2548,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,553,,,6077,,61803,630565,,0,,,,,,,2283,,70767,,44874,408359,,,,,,,,,,,,,,,,,,,0,,0,17541,,,,,,,,,,,,431808,,,,,,,,,,,,,,,,18947,1973,,0,,,,187982,,,,211159,494,,,,,,,,,,,,,,,,,,,75880,,,,,0,,,,,,,,,1951,,,,0,,,,27343,0,,,,,0,3949,0,,,,,3690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3108,,0,,436,,,,,,,,,,,,,,,,,,4726,,,,,,,,,4017,,,,,46918,,,,,,,,,19250,,,318044,,,101475,0,,,,,,,,,,,,,,,,,,,,61759,,,,,,,,,,,,,,,,,,,,,,,0,,7404,224665,,,,,58960,56241,,,,,,2899,13530,,3797,,,,,,,,,,10014,,,,,,,,
Nigg,11507,,458116,2041,14025,269398,,55452,,129637,49917,29425,323955,8563,7368,,69637,,10294,,,75153,13591,,125918,,,,,1602754,,,,9746,,55537,15632,0,104275,303137,,,,,,,,,9085,,28570,2628,,32555,96573,,,800,10102,,,,,,,,11073,,,16258,,,,,,3054,5649,2187,,,,,,127365,,,,199382,11498,7951,,,,60384,179838,,37010,,53948,,85230,278749,22657,,,,,,,,6277,194661,29561,,,,,,,,,,,,9912,,,,4053,76954,,462190,,,,,214934,131541,21574,171256,846,,8030,,,5397,226162,3573,,0,66253,12048,,,,,4867,,,,,,113430,,,13901,0,15855,6038,173670,,13326,20339,,46591,,,,2735,997,,,,,12363,,,14252,,9301,,,85604,,,90081,,16343,,,11972,6842,,,,7798,,,,,5483,12143,,,,0,,2183,7699,49238,,1280,0,,,85523,,,,161357,158977,,113672,82667,,5268,246553,,,,,182558,80327,,,,9911,14950,,11976,7891,,,,,119172,18660,,,32344,,,26358,1030,,53761,191237,,,,,1512,,149671,,,,,0,,17577,,11340,,,,5105,,28319,,,40813,,,775,6375,,,,,,12253,,,,100811,,,,,,10456,,34455,,,,1517,,0,,62300,,,,5922,,,,,,,,,0,,22815,2857,,,,,,1082,,,107569,,3066,9576,7898,,,,,0,370626,576531,554704,,11710,830,,93208,,,13861,,,759,16306,,,,,,,11164,9221,76521,120575,33705,,,2154,
Nigg - Aberdeen RI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigg - Torry,,,,,,,,,,,,,,,,,,,,,,,,2184,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,2380,,,,23775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011,,28146,,,,,,,,,,,,,2039,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,108128,,,,,,4706,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1884,,,,,,,,,,,,,,,,,,,,,,,,,2504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,4695,,,,,,,,,,,,,47928,,,,1721,,,,,,,,,,,,,,,
Paisley,,,,3124,,,,,,,,,,,,,,,20223,,,55590,,,,21638,,,,,,,,,3621,,52745,,50657,,,135639,,,,,82984,,,,,,,212774,57826,,,,,,,,,,,,23764,,,,,,,,,,,,,,,,,10139,58566,,,,,3068,,4180,,,201641,,,,20551,,194404,211427,,,,,,,,,,,20551,,,,,,,,,,,22987,,,,,,,,517483,52551,,141208,,163802,,,,,,,,,,,,26164,,25713,,27442,,15823,,,,,,,264992,164320,26905,,,,,,49012,,,,,43938,,,,,,,74611,,,,,,35811,,,,,215196,9755,,,,,,,,,,,,,,,,,,84886,1176,,,,,1958,,32956,,,,,,,9049,16073,,57305,,,,,,,73874,,,,,,,10464,,,,,,,,,,,,,,,4593,,,,,,,,80433,,25320,,,,,,42097,,98567,,,,,83067,,,,82772,,782909,,,,,,,,,,,,282408,,,,,,92489,,,,,,,,,,180589,,16156,,,,38923,,,19826,4290,64517,,,,,,,,,,,,,,,,,2469,,,,,,64694,,,,,,,100605,916470,,,,,156575,,32570,219487,,,,,,,,,6887,34285,,,,31238,,,,,,
Paisley - Airport,,,,,,,,,,,,,,,,,,,,,,,,3930,,,,,,,,,,,727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66165,,,,,,,,,,,,,,,,,23082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,632,,,,,,,,,,,,,,1644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14850,,,,,,,,,,,,,1193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8107,,,,,,,,40029,,,,,708,,,,,,,,,,,63049,,,,,,,,,,,,,,,,,,,,,,,,,,
Paisley - Blackhall,,,,,,339584,,,,,96397,,,,,,,,,,,,,2472,35673,,,,55410,,,,,,0,,,,,,,,,,,,77341,,,,,,,,,,,,,17328,85745,,,,,,,,,,,,,,,,,,,,,,,45557,,24877,339762,,53523,2280,,,,,,,26327,,,,131070,,,,,,85196,,,,,,38513,,,,,,,,9092,,,37716,,,,2092592,,,,,,,,,,,,,,,,,,,,,,,,,,4499,,,,,,47193,,,,46678,,,,,,60389,,,,,,,,,,,,,,,,0,,,,,,,196506,,,,,134247,611,157442,,,,,,,,,,,,,3760,,,,173908,,,,,,,,,223024,,,,,250419,,,,,,,,,,,,,11100,,,,,,,,,,,,,12564,,,,,,,,,17357,296669,,,,,,,160410,,,,,,,,,,,,218742,,628750,,,1997,,,,,,,,333293,,,,,,997,,,,,,,,,,,,,280691,,,,,,19373,,,,,,,,89740,,,,,,,,,,,,2049,,,,,6351,,,,,,,,,,,75992,,,,123699,,38653,,,,,,,,,,,,,,8917,,,,,,
Paisley - Brediland,,,8717,,,38290,,,,,81013,,,,,,,,,,,,,517,0,,,,8391,,,,,,1193,,,,,,,,,,,,16353,,,,,,,,,,,,,,21696,,,,,,,,,,,,,,,,,,,,,,,0,,0,15914,,902,0,,,,,0,,0,,,,10008,,,,,,0,,,,,,14265,,,,,,,,1195,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,810,,,,108332,,,,,,45603,,,11010,,,,,,,,,,,,,0,,,,,,,4994,,,1660,,487,0,0,,,,,,,,,,,,,0,,,,16740,,,,,,,,,10199,,,,,9162,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,1568,14224,,,,,,,0,,,,,,,,,,,,0,,11238,,,0,,,,,,,,2380,,,,,,9434,,,,,,,,,,,,,14415,,,,,,1100,,,,,,,,107762,,,,0,,,,,,,,2843,,,,,0,,,,,,,,15489,,,552689,,,,0,,0,,,,,,,,,,,,,,1459,,,,,,
Peebles,,,,,,,4847,,,7420,,,72992,1967,,,20568,,,,,10,0,,,464,,,,,98077,,,0,,,,,,,,46968,,,,,,,,,,,,,,,,,,,,,,69418,,,,,,,0,28456,637,3456,,,,,,,37029,,,,,,,,0,,,,,70004,,,,,,,,,,,,,,8945,,,,,,,,,,,,,,,0,,,1787,,,,,,,0,,,,,,,,,,7537,,,,,,,,34595,,,,,,,,,,,,,,,,,,,,,,622,,,,,,,0,,25382,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,322,,,,,,,,30275,,,,,,,3279,,,,,,,4058,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,3201,,15065,,9128,0,,,0,,,,,,,,,2821,,,2374,,,,,,,,0,,,,,,5026,,48722,,0,,,,,,,,,,2820,,,,102401,,,2234,0,,,1234,67972,,,,,,0,,,,,0,,,,,,,,,,,,,32348,,,,,14299,,3550,,,,,,,,,,,,,,,,,,5049,,,,,2184,0,,,6007,,,,
Penicuik,,,,,,,,,,,,,684361,,,,,,,,263935,,,,,20328,,,,,,,,,8965,,,,,,,,,,,,193434,,,,,,,,,,,,,,,,,,,,,,,,,,196734,,,,,,,,,,,61952,,78643,,,,,,4615,,,,,,,,,469573,,14165,,,,,,,,,,102458,,,,,,,,,541256,,30379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423665,105297,,50799,,,,,104546,,,,,,,,,,,,,,,,,,44102,,,,,,,,,,,27256,,,,,,,,,,,,,5891,,,,,,,,,,,,,,,1202,,,268702,,,112360,,,,,,,,,,,18341,,,,,,,,,,,,227946,0,,,,,,,,,,,,,,,,,,,,,,,,,224338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185357,,,,,,,161565,,,,,,,,,367658,,,,,,,,,,,,1973,,,,,,,,
Persley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295004,,,,,,,,,,,132011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436904,,,,,,393598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Persley - Northfield,,,,197,,,,,,,,,,,,,,,,,,,,15051,,,,,,,,,,,1442,,,,,,,,,,,,,,,6207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13572,,,,,,,,,,,,,,,,,8931,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1637,,8312,,,,,,,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,115136,,,,,,372083,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,6495,,,,,,,,,,,,,,,,,,,,,,,,,1029,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,4067,,,,,,2501,,,,,,,,,,,,,,,,,,,,,,,6864,,,,,,,,,,,,,,,,,,,
Perth,,,,,,,,,,51963,,,179722,,,,,,,,,30576,,,,,,,49455,,,,,,,,,,166234,,,16452,53529,,,,,7382,4248,,,,,,,,,,,,,,,,,,,,,,,,804,,,,,,,,,,,,,,347199,,,,,,,138245,141973,,61809,,82261,,,224053,7189,,,,4411,,,,,,28567,,,,,,,,,,2509,,,,86259,,,,,379192,,,,519797,290252,,10286,,,,,,,,62631,,27473,,,10320,,,,,,,127538,,,,66584,,,,,,14889,,154051,,51884,,,,,,,,,131789,,,,4180,,11316,,,,,41362,,,190398,,,,,5255,,,,108607,18971,9807,,,,5719,,,,9532,,,,,85454,,,,,,,,,,,,,40900,,,,203941,,1759,,,,172394,,,,,,,,,,,,28022,,4500,,5329,,,,,,,,,,,,,,348284,170479,,6449,,,,,,71647,,,,65651,,,,,132198,,,,,,,,183120,,,,,,,41312,3660,,,,,,,,,184285,,,,,,245404,,,44032,,,,,,,,,,,,,,,38159,,,,,,,,,9254,,,90661,,,,,,591290,,,,,,,,,3387,12449,,,17233,,,,,,,,,267717,,,,,,
Peterhead,1099,,31006,,5149,,,155660,,7678,,32945,166583,,,,,,700,,,,,,1875,546,,,,,,,,,,36189,0,,,,,8217,,,,,,,0,,,,,,12285,,,,,463,,,,,,,7265,,,,,,0,,,,,,,,,0,,48473,,,,,3514,0,,510,,74474,27397,,0,10232,48826,,,52702,855,,,,0,,,,,,,,,,,,,1118,,,1317,,,152820,2742,,17308,,,68603,,,,,,,,,,,,,,,8325,0,,,,890,,,,,,,,3294,,,13434,1141,839,,,,,16367,9080,,,1527,103814,,,,,,,,,142942,,,,,,,,,,,,,,,,,1181,,,,,,0,,,,664,972,,,1739,,,1279,,,,,,,,7292,,,,,,,,,,,43217,,,,,41691,,281,,,,1430,,,,,966,,248,,,,,4779,,,,,,,,,,,,,,55751,,432,8978,,,,1956,,,,,8047,,24635,40017,,108966,,,,,,,,,,,,23101,,,,3427,571,,,,,,,,46629,,0,,,,,,,,980,36424,,,,,,,,,,8356,448,,4925,,,,,7597,,,,1588,,,,,,,,26721,,,,,,,,,,,,56782,,1895,,,,,,,,,,,,,,,
Philipshill,,553786,,,,,,,,,115310,,,53886,,,105054,,,,,,,,,,,,338275,,,,12601,98134,,,46633,,,,20998,,,35068,,,,,,,,,,,,,,7845,29868,,123260,,,,,,11823,,,177194,,,,119652,32447,,,,,,,,,,23927,,,,,,,,,,,145814,24692,186421,29998,,,70665,,,,,,,,,,,,,,,,,,,,892467,,,,,118874,,,,,,20563,,133309,,98977,,25106,,,,,,,,147096,,,,,,,11815,,16015,,,175043,,,,,,,,,,24356,,149783,119819,39946,,,,27694,,,670,,,,,,,,14528,,,30168,,,11385,,598237,,,,95952,,,,,,,,,98972,,,,,,,,,1595,,81982,,,,,,,,,,,163454,,48232,56755,,,,,,,,173163,147280,,,,,,,153337,0,,,,,,,,,,7809,,,,,,101187,81968,20816,,42714,,260924,,,,,,405,35387,,,,,160684,,,,57775,,,,,,,,,249169,,,,,,,11646,,,,,,,,,,,,,,47530,,,107315,,,,,,,,,,,,,,,,,,,0,,,,147037,19346,,,25070,21906,18068,91182,,,40315,,,877169,,,,,,,,,,,91985,,,,,,,,,,,87861,,,,1612,,
Philipshill - Hairmyres Hospital,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philipshill - Stewartfield (3606),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
